#{"t_start": 1746446150.2653627, "env_id": null}
r,l,t
-476.85794,1428,1910.094274
-393.395757,1428,1921.417936
-2006.650619,1428,1932.930026
-390.74302,1428,1944.364982
-452.115496,1428,1955.728088
-414.07545,1428,1967.222084
-549.430498,1428,1978.648518
-499.529005,1428,1990.178234
-568.013213,1428,2001.865381
-641.174107,1428,2013.608771
-532.733259,1428,2025.049546
-389.552166,1428,2036.410979
-448.682531,1428,2047.819445
-842.108514,1428,2059.272147
-864.425598,1428,2070.681648
-696.085596,1428,2082.045714
-640.744476,1428,2093.489127
-723.366391,1428,2104.860599
-414.730694,1428,2116.264998
-410.194187,1428,2127.723126
-510.890762,1428,2139.099933
-503.843259,1428,2150.558036
-548.310763,1428,2161.996606
-532.332919,1428,2173.401228
-647.031867,1428,2184.831644
-710.112014,1428,2196.237167
-454.953617,1428,2207.692987
-506.719241,1428,2219.145509
-436.567294,1428,2230.577487
-499.137455,1428,2241.949975
-1161.427937,1428,2253.32146
-541.24915,1428,2264.673886
-1002.276039,1428,2276.076575
-801.127583,1428,2287.243911
-560.960532,1428,2298.435008
-700.152652,1428,2309.538793
-650.971565,1428,2320.782855
-368.115422,1428,2331.986413
-470.582378,1428,2343.042461
-377.5443,1428,2354.270117
-529.115895,1428,2365.458186
-484.764438,1428,2376.759843
-769.246487,1428,2387.889544
-486.606197,1428,2399.029353
-377.617737,1428,2410.178619
-496.187499,1428,2421.663492
-962.744829,1428,2433.188659
-441.271373,1428,2444.882878
-496.620004,1428,2456.438891
-407.66329,1428,2468.178715
-443.593607,1428,2479.917475
-770.283267,1428,2491.609111
-511.420105,1428,2503.391712
-463.348485,1428,2515.055008
-427.179553,1428,2526.95873
-541.523294,1428,2538.714922
-395.951119,1428,2550.477558
-500.913513,1428,2562.422287
-559.888237,1428,2574.326354
-887.809395,1428,2586.295589
-795.337675,1428,2598.177603
-782.657052,1428,2610.068405
-453.45689,1428,2622.032775
-570.51792,1428,2633.900655
-606.347433,1428,2645.820134
-549.877501,1428,2657.507751
-428.51382,1428,2669.330386
-1474.774023,1428,2681.181185
-403.747229,1428,2692.958304
-643.618712,1428,2704.752036
-692.374266,1428,2716.716027
-353.892029,1428,2728.699953
-420.178324,1428,2740.556115
-406.899647,1428,2752.391529
-851.332472,1428,2764.251549
-640.40325,1428,2776.119595
-974.137212,1428,2787.934373
-352.811169,1428,2799.639238
-300.21853,1428,2811.379418
-400.995018,1428,2823.092028
-392.73058,1428,2835.001764
-690.976048,1428,2846.802109
-597.263551,1428,2858.514858
-424.564716,1428,2870.257813
-457.238559,1428,2881.940898
-333.367704,1428,2893.698351
-542.81246,1428,2905.416352
-421.958714,1428,2917.117556
-604.015235,1428,2928.876542
-623.999236,1428,2940.624769
-455.327849,1428,2952.449854
-470.419838,1428,2964.160202
-408.200312,1428,2975.888386
-442.761547,1428,2987.697013
-444.634125,1428,2999.389616
-403.24499,1428,3011.139418
-482.625575,1428,3022.796738
-470.104511,1428,3034.380666
-324.475747,1428,3046.071976
-485.816926,1428,3057.66695
-417.768976,1428,3069.409969
-838.897819,1428,3081.070516
-204.868911,1428,3092.807568
-650.639482,1428,3104.458169
-363.27971,1428,3116.079782
-395.884199,1428,3127.737803
-662.833352,1428,3139.517815
-343.992889,1428,3151.215828
-314.80778,1428,3162.886843
-305.688435,1428,3174.592468
-491.339578,1428,3186.315953
-630.317367,1428,3198.019654
-363.644698,1428,3209.646007
-646.231438,1428,3221.336597
-246.791227,1428,3232.921445
-397.505003,1428,3244.612697
-378.242958,1428,3256.357513
-300.666656,1428,3267.917697
-362.116588,1428,3279.598655
-426.725773,1428,3291.237786
-399.561065,1428,3302.808474
-319.374587,1428,3314.40095
-434.059505,1428,3325.9388
-333.223838,1428,3337.551037
-339.319901,1428,3349.239987
-332.871821,1428,3360.819602
-347.228372,1428,3372.459234
-551.675539,1428,3384.027027
-576.42622,1428,3395.735227
-558.810732,1428,3407.448348
-319.708117,1428,3419.177987
-350.94888,1428,3430.850496
-397.225552,1428,3442.563623
-426.865884,1428,3454.189917
-436.773825,1428,3466.108622
-419.859702,1428,3478.219107
-828.220459,1428,3490.403163
-631.274999,1428,3502.587116
-422.887343,1428,3514.6747
-387.371881,1428,3526.720968
-475.366579,1428,3538.83281
-322.948846,1428,3550.896599
-351.606846,1428,3562.970332
-445.261073,1428,3575.018121
-526.588794,1428,3587.175047
-261.697459,1428,3599.176714
-291.497019,1428,3611.271297
-477.05555,1428,3623.354919
-808.310795,1428,3635.353429
-341.427322,1428,3647.441671
-247.242133,1428,3659.578581
-499.793375,1428,3671.683676
-384.259744,1428,3683.805713
-443.922864,1428,3695.804984
-496.351258,1428,3707.895127
-412.188797,1428,3719.891429
-517.011077,1428,3731.933468
-421.994331,1428,3743.978571
-481.768238,1428,3756.067626
-425.892321,1428,3768.207646
-379.430562,1428,3780.263658
-418.445043,1428,3792.321141
-232.645843,1428,3804.432132
-727.032913,1428,3816.495062
-374.414299,1428,3828.670548
-391.895497,1428,3840.85108
-303.189441,1428,3853.042119
-640.227339,1428,3865.211363
-686.174276,1428,3877.403057
-285.923573,1428,3889.589334
-420.82775,1428,3901.740944
-652.014765,1428,3913.988084
-489.877147,1428,3926.19629
-324.07631,1428,3938.297602
-247.591918,1428,3950.450381
-556.379946,1428,3962.553778
-393.322859,1428,3974.694345
-465.932428,1428,3986.821934
-361.591028,1428,3998.902574
-456.364334,1428,4010.884418
-357.585276,1428,4022.792661
-434.94717,1428,4034.989236
-437.928569,1428,4047.167778
-254.135535,1428,4059.22596
-335.859241,1428,4071.238823
-433.802317,1428,4083.289803
-362.547404,1428,4095.045306
-343.23031,1428,4106.782513
-468.939714,1428,4118.441951
-343.415516,1428,4130.038351
-282.606289,1428,4141.709343
-380.948247,1428,4153.249518
-963.73753,1428,4164.926028
-363.620956,1428,4176.643467
-454.411102,1428,4188.28344
-411.439285,1428,4200.150857
-537.926462,1428,4211.899501
-298.086599,1428,4223.513325
-317.153028,1428,4235.275324
-320.722205,1428,4246.95563
-257.841868,1428,4258.626448
-355.517014,1428,4270.405984
-322.220751,1428,4282.210415
-278.222353,1428,4294.228269
-290.067189,1428,4306.079566
-372.657411,1428,4317.817359
-370.433345,1428,4329.62156
-613.962962,1428,4341.426889
-325.842655,1428,4353.167022
-233.125483,1428,4364.8863
-420.656547,1428,4376.588154
-380.415204,1428,4388.328601
-502.44913,1428,4400.06983
-330.007694,1428,4411.828004
-298.360819,1428,4423.561149
-358.608224,1428,4435.20903
-299.187787,1428,4447.05921
-323.483119,1428,4458.77882
-366.092098,1428,4470.457582
-377.442236,1428,4482.232625
-584.750968,1428,4493.966545
-530.757912,1428,4505.75636
-583.507427,1428,4517.440718
-768.270479,1428,4529.172039
-344.878502,1428,4540.877465
-614.575017,1428,4552.647588
-783.21196,1428,4564.352151
-773.411074,1428,4576.054292
-363.30486,1428,4587.668609
-203.492134,1428,4599.381599
-270.660263,1428,4611.13736
-313.227597,1428,4622.795834
-404.596007,1428,4634.505905
-390.92438,1428,4646.335253
-964.825774,1428,4658.179977
-1062.87264,1428,4670.08405
-509.340631,1428,4681.925981
-328.248883,1428,4693.754803
-274.123875,1428,4705.767106
-299.136574,1428,4717.680389
-325.212973,1428,4729.536419
-401.507303,1428,4741.3067
-414.630212,1428,4753.227577
-287.495191,1428,4765.243334
-385.174517,1428,4777.350977
-357.15386,1428,4789.394379
-421.936448,1428,4801.42885
-455.186001,1428,4813.546522
-463.690131,1428,4825.531653
-409.220763,1428,4837.562735
-351.446532,1428,4849.532179
-421.568306,1428,4861.570647
-503.692775,1428,4873.563337
-548.760939,1428,4885.548491
-257.275525,1428,4897.482096
-354.485103,1428,4909.535791
-729.857549,1428,4921.742722
-411.96874,1428,4933.850097
-480.519283,1428,4945.913829
-335.967205,1428,4957.957932
-271.106521,1428,4970.226084
-375.882029,1428,4982.317615
-451.302313,1428,4994.426112
-328.892663,1428,5006.467028
-380.224697,1428,5018.623512
-320.00743,1428,5030.698436
-269.701889,1428,5042.681998
-391.427504,1428,5054.634142
-682.272291,1428,5066.587114
-293.924136,1428,5078.772308
-591.972457,1428,5090.84347
-313.331145,1428,5103.053843
-729.526584,1428,5115.216289
-268.814284,1428,5127.398004
-401.450691,1428,5139.594238
-546.90125,1428,5151.734011
-595.409916,1428,5163.838063
-812.950275,1428,5175.936326
-348.053441,1428,5188.057148
-336.113323,1428,5200.170899
-533.596344,1428,5212.241032
-321.561316,1428,5224.284973
-664.718944,1428,5236.38184
-349.641954,1428,5248.395432
-385.069554,1428,5260.420705
-341.550808,1428,5272.464505
-462.96528,1428,5284.655721
-472.394064,1428,5296.78834
-417.900754,1428,5308.881422
-372.761044,1428,5320.973917
-602.267181,1428,5333.037803
-417.355608,1428,5345.166387
-442.50138,1428,5357.23247
-447.6329,1428,5369.292532
-521.219912,1428,5381.496046
-586.179037,1428,5393.577159
-293.738013,1428,5405.799106
-353.198359,1428,5417.92218
-343.197265,1428,5430.190246
-409.233503,1428,5442.388026
-425.842394,1428,5454.73802
-460.315211,1428,5466.812543
-412.105816,1428,5478.836662
-726.849568,1428,5490.756964
-380.142452,1428,5502.789341
-362.804988,1428,5514.818866
-412.877428,1428,5526.768796
-485.311891,1428,5538.691823
-418.319162,1428,5550.693413
-627.446526,1428,5562.645326
-682.821077,1428,5574.604608
-389.65763,1428,5586.694425
-447.165725,1428,5598.561856
-329.884138,1428,5610.45172
-346.339835,1428,5622.372272
-492.741955,1428,5634.358063
-789.547019,1428,5646.375566
-297.434191,1428,5658.422932
-461.267082,1428,5670.434253
-383.741699,1428,5682.515976
-471.500765,1428,5694.530397
-418.729201,1428,5706.508045
-340.453941,1428,5718.414911
-386.435848,1428,5730.351768
-431.227423,1428,5742.305887
-342.252893,1428,5754.233905
-456.741699,1428,5766.139336
-447.653159,1428,5777.998486
-364.014874,1428,5790.006953
-389.814149,1428,5801.884012
-379.123982,1428,5813.683211
-475.134091,1428,5825.612968
-274.706347,1428,5837.703437
-283.78998,1428,5849.598122
-474.697328,1428,5861.504011
-323.259689,1428,5873.486871
-414.183872,1428,5885.432821
-323.395462,1428,5897.34654
-347.348258,1428,5909.146697
-261.045084,1428,5921.094886
-298.879896,1428,5932.928099
-361.27558,1428,5944.855944
-451.104986,1428,5956.712564
-342.671121,1428,5968.64881
-434.865815,1428,5980.546561
-411.688885,1428,5992.560549
-303.998205,1428,6004.397542
-397.698741,1428,6016.248339
-286.604565,1428,6028.223403
-577.584385,1428,6040.075071
-337.693075,1428,6051.873386
-513.307461,1428,6063.668716
-333.763255,1428,6075.564784
-507.852236,1428,6087.510155
-361.619892,1428,6099.230753
-305.517006,1428,6110.960432
-475.591998,1428,6122.774797
-424.733817,1428,6134.558031
-324.469275,1428,6146.376416
-301.828779,1428,6158.258911
-410.378227,1428,6170.027549
-491.538314,1428,6181.872703
-429.549315,1428,6193.663442
-362.184582,1428,6205.489132
-280.510189,1428,6217.284392
-433.762742,1428,6229.14265
-238.962094,1428,6241.072422
-733.974762,1428,6252.916027
-417.34647,1428,6264.809486
-487.177502,1428,6276.703918
-273.078193,1428,6288.573994
-460.809004,1428,6300.497983
-383.774045,1428,6312.345929
-346.498979,1428,6324.225955
-283.503875,1428,6336.153938
-476.447035,1428,6347.980286
-393.01121,1428,6359.754324
-312.196993,1428,6371.497174
-517.368516,1428,6383.354148
-334.573389,1428,6395.153604
-515.617815,1428,6406.911169
-456.995507,1428,6418.531006
-583.751744,1428,6430.304595
-355.32866,1428,6442.036109
-345.961069,1428,6453.869215
-320.441302,1428,6465.623529
-567.056692,1428,6477.361097
-555.673616,1428,6489.183029
-455.221961,1428,6500.923006
-418.559282,1428,6512.736027
-476.525447,1428,6524.441666
-429.211102,1428,6536.244716
-530.96917,1428,6548.033167
-316.025496,1428,6559.933705
-562.343945,1428,6571.707788
-454.041232,1428,6583.48397
-292.55097,1428,6595.362725
-224.476353,1428,6607.200238
-396.405725,1428,6619.069703
-342.663721,1428,6630.919803
-407.404497,1428,6642.718492
-253.618225,1428,6654.451506
-546.113717,1428,6666.228069
-383.394782,1428,6677.917608
-598.21928,1428,6689.742742
-452.918382,1428,6701.547083
-462.378664,1428,6713.256047
-423.898502,1428,6725.005333
-420.201936,1428,6736.746233
-835.211965,1428,6748.566368
-289.322971,1428,6760.381252
-417.763382,1428,6772.095367
-604.263777,1428,6783.863154
-490.765698,1428,6795.603047
-574.305374,1428,6807.304282
-449.660019,1428,6819.042991
-490.022371,1428,6830.790732
-490.950149,1428,6842.551994
-378.986648,1428,6854.412008
-332.29079,1428,6865.99884
-373.967089,1428,6877.537687
-391.95193,1428,6888.953122
-641.92773,1428,6900.48626
-280.136132,1428,6911.975132
-243.448443,1428,6923.388024
-329.75095,1428,6934.814807
-310.648131,1428,6946.260319
-304.820109,1428,6957.712638
-413.273755,1428,6969.213762
-384.66354,1428,6980.685914
-340.922954,1428,6992.214909
-345.678968,1428,7003.776371
-295.498864,1428,7015.378343
-348.850104,1428,7026.82589
-476.125172,1428,7038.440733
-387.45525,1428,7050.012739
-396.227924,1428,7061.720921
-342.032878,1428,7073.474468
-332.531663,1428,7085.03163
-337.497799,1428,7096.629852
-977.593631,1428,7108.384591
-520.643183,1428,7120.013965
-384.496588,1428,7131.606853
-379.274036,1428,7143.202907
-774.425198,1428,7154.758072
-379.814439,1428,7166.365999
-558.210722,1428,7177.9712
-239.684828,1428,7189.577956
-768.096153,1428,7201.172958
-365.950192,1428,7212.718352
-374.275197,1428,7224.251257
-306.289276,1428,7235.841465
-556.499609,1428,7247.389389
-368.167805,1428,7259.086984
-438.082098,1428,7270.640135
-247.252721,1428,7282.16688
-332.755723,1428,7293.724946
-326.792255,1428,7305.253292
-352.28732,1428,7316.870142
-393.630503,1428,7328.433515
-246.897801,1428,7340.082287
-454.952177,1428,7351.683839
-368.541725,1428,7363.524914
-409.714345,1428,7375.37366
-431.094343,1428,7387.208206
-315.867395,1428,7399.09378
-567.49906,1428,7411.077706
-456.526437,1428,7422.926487
-396.913837,1428,7434.813245
-484.864928,1428,7446.739876
-365.216545,1428,7458.682486
-371.327782,1428,7470.534667
-454.607973,1428,7482.341993
-374.32255,1428,7494.208703
-531.064892,1428,7505.960529
-449.068962,1428,7517.894793
-465.472787,1428,7529.799339
-355.243588,1428,7541.783504
-432.413769,1428,7553.820829
-486.825087,1428,7565.929565
-280.534836,1428,7578.053158
-244.443583,1428,7590.134639
-320.092258,1428,7602.184442
-372.478394,1428,7614.181169
-775.988566,1428,7626.338087
-710.484016,1428,7638.41804
-393.565817,1428,7650.540781
-303.322374,1428,7662.574217
-421.362803,1428,7674.725642
-370.348323,1428,7686.766803
-380.228378,1428,7698.791474
-542.762359,1428,7710.821135
-501.163199,1428,7722.852534
-412.371796,1428,7734.916746
-436.555141,1428,7747.065308
-288.054902,1428,7759.247451
-507.527422,1428,7771.359667
-341.287144,1428,7783.536468
-482.269182,1428,7795.695455
-306.526763,1428,7807.770574
-481.47351,1428,7819.748588
-398.250772,1428,7831.918817
-390.990265,1428,7843.968904
-393.967644,1428,7856.185203
-468.202557,1428,7868.303287
-712.436375,1428,7880.40887
-320.916727,1428,7892.453218
-359.734889,1428,7904.592172
-388.386113,1428,7916.85954
-305.517716,1428,7929.281011
-398.876616,1428,7941.69818
-363.36691,1428,7954.138777
-476.226594,1428,7966.4764
-432.797177,1428,7978.798395
-590.236913,1428,7991.225422
-357.859383,1428,8003.617868
-372.111341,1428,8016.000845
-255.34279,1428,8028.451543
-397.05649,1428,8040.846201
-391.568483,1428,8053.26169
-430.063532,1428,8065.694942
-496.047726,1428,8078.105465
-367.796498,1428,8090.492861
-345.43277,1428,8103.048056
-415.013539,1428,8115.460563
-355.589291,1428,8127.93283
-898.196051,1428,8140.320315
-367.504641,1428,8152.777166
-303.58799,1428,8165.239591
-345.181104,1428,8177.61577
-549.551396,1428,8190.006416
-380.779629,1428,8202.330134
-375.214787,1428,8214.73698
-437.139341,1428,8227.164656
-415.466803,1428,8239.523867
-567.441589,1428,8251.864685
-373.312503,1428,8264.207736
-284.753468,1428,8276.603032
-353.715727,1428,8288.878978
-390.179374,1428,8301.217929
-277.812635,1428,8313.605401
-349.972387,1428,8326.014569
-349.809145,1428,8338.382428
-352.985854,1428,8350.718847
-555.643407,1428,8363.101441
-428.963066,1428,8375.507555
-489.16967,1428,8387.841937
-431.56366,1428,8400.207077
-390.150359,1428,8412.436044
-290.258782,1428,8424.702899
-361.758858,1428,8436.913634
-473.036684,1428,8449.272347
-434.252867,1428,8461.694043
-438.162603,1428,8473.905604
-354.127034,1428,8486.239879
-442.174905,1428,8498.58067
-271.131268,1428,8510.924261
-335.336991,1428,8523.16742
-355.223416,1428,8535.54392
-314.483984,1428,8547.918592
-344.308906,1428,8560.292262
-424.823472,1428,8572.558777
-371.042277,1428,8584.947199
-352.496861,1428,8597.366101
-407.039504,1428,8609.5996
-427.981977,1428,8621.793494
-298.806876,1428,8634.108713
-369.723212,1428,8646.456417
-678.338233,1428,8658.771174
-459.237397,1428,8671.017684
-839.34697,1428,8683.346498
-275.900355,1428,8695.630552
-394.107782,1428,8707.981533
-435.890366,1428,8720.206625
-471.327511,1428,8732.49184
-587.507107,1428,8744.735902
-344.408267,1428,8757.015867
-309.964239,1428,8769.287227
-425.278974,1428,8781.449375
-379.89043,1428,8793.724857
-291.629351,1428,8805.981156
-412.670103,1428,8818.094156
-380.073336,1428,8830.182399
-573.451816,1428,8842.292878
-296.901664,1428,8854.47973
-301.426003,1428,8866.642609
-330.573211,1428,8878.795856
-433.619646,1428,8891.029522
-968.859479,1428,8903.178029
-426.967885,1428,8915.374115
-263.425454,1428,8927.613822
-496.650944,1428,8939.797211
-568.992543,1428,8951.984847
-227.061618,1428,8964.2229
-469.686587,1428,8976.346623
-348.332278,1428,8988.475533
-220.0895,1428,9000.49659
-326.232746,1428,9012.574337
-399.721954,1428,9024.692662
-248.43659,1428,9036.818038
-368.891429,1428,9048.88138
-295.207873,1428,9060.894965
-415.964636,1428,9073.10743
-424.455325,1428,9085.311466
-428.488239,1428,9097.395058
-246.955072,1428,9109.451928
-412.68009,1428,9121.670356
-372.168793,1428,9133.780413
-360.620135,1428,9145.867882
-406.943181,1428,9157.989204
-222.864321,1428,9170.115815
-243.148434,1428,9182.213078
-349.399234,1428,9194.440213
-292.663045,1428,9206.45786
-376.219579,1428,9218.540139
-285.258731,1428,9230.748091
-439.454581,1428,9242.894476
-194.673783,1428,9255.000782
-317.893734,1428,9267.109174
-316.759654,1428,9279.289985
-365.151981,1428,9291.551657
-399.373251,1428,9303.648682
-530.34572,1428,9315.728889
-318.527659,1428,9327.764683
-260.197213,1428,9339.901256
-325.620511,1428,9352.038624
-479.07231,1428,9364.078966
-479.445016,1428,9376.243145
-458.100324,1428,9388.314507
-393.560099,1428,9400.420284
-385.129308,1428,9412.441874
-516.10828,1428,9424.614194
-279.700248,1428,9436.740957
-262.701626,1428,9448.890463
-226.867392,1428,9461.151995
-447.261299,1428,9473.337499
-247.001568,1428,9485.550921
-170.887238,1428,9497.702146
-402.598808,1428,9509.840283
-360.699377,1428,9522.00829
-278.966636,1428,9534.257323
-282.415195,1428,9546.411323
-411.160886,1428,9558.632443
-412.022489,1428,9570.750595
-316.394124,1428,9582.970614
-439.831545,1428,9595.136961
-313.054952,1428,9607.386546
-296.07724,1428,9619.515233
-313.943907,1428,9631.752775
-436.656132,1428,9643.919569
-251.280205,1428,9656.016686
-260.384356,1428,9668.11275
-353.366983,1428,9680.23319
-318.516561,1428,9692.297463
-349.923434,1428,9704.447099
-287.218095,1428,9716.598368
-328.489117,1428,9728.836239
-490.494136,1428,9741.080148
-312.030247,1428,9753.225948
-289.651306,1428,9765.437773
-383.064834,1428,9777.657804
-266.059022,1428,9789.794127
-505.069605,1428,9801.934089
-521.030351,1428,9814.04549
-377.791954,1428,9826.129808
-339.854493,1428,9838.317586
-450.295144,1428,9850.621723
-295.143895,1428,9862.872916
-287.552285,1428,9875.075886
-266.00316,1428,9887.146006
-338.269451,1428,9899.36979
-219.048792,1428,9911.612672
-350.789067,1428,9923.82873
-416.082521,1428,9936.014516
-329.726639,1428,9948.131808
-329.090743,1428,9960.308351
-279.185882,1428,9972.458174
-354.157894,1428,9984.652947
-590.712828,1428,9996.759733
-376.420043,1428,10008.853393
-294.913681,1428,10021.013683
-362.294869,1428,10033.061964
-318.326455,1428,10045.28332
-382.554619,1428,10057.508455
-446.515098,1428,10069.650738
-446.94649,1428,10081.878784
-700.502899,1428,10094.028024
-414.409292,1428,10106.119429
-313.774589,1428,10118.2392
-236.222328,1428,10130.329834
-430.971037,1428,10142.491169
-386.924515,1428,10154.671541
-185.747395,1428,10166.772532
-444.268896,1428,10179.030495
-430.24572,1428,10191.256435
-368.111698,1428,10203.418495
-376.389684,1428,10215.614014
-396.245558,1428,10227.761486
-312.027309,1428,10239.95956
-512.358065,1428,10252.155758
-321.727939,1428,10264.360608
-234.525623,1428,10276.44697
-233.434877,1428,10288.577014
-346.727786,1428,10300.917098
-376.929546,1428,10313.158915
-442.673575,1428,10325.30716
-397.526215,1428,10337.463913
-410.872336,1428,10349.697173
-448.728389,1428,10361.871564
-464.003526,1428,10374.052898
-444.417425,1428,10386.161821
-340.812685,1428,10398.316878
-348.559037,1428,10410.58973
-475.04713,1428,10422.718072
-308.520593,1428,10434.8387
-509.220707,1428,10446.981215
-297.19394,1428,10459.052301
-337.446205,1428,10471.20219
-341.701535,1428,10483.402015
-415.836914,1428,10495.573715
-325.544539,1428,10507.634539
-246.681073,1428,10519.854281
-284.722371,1428,10531.994224
-340.894896,1428,10544.135605
-326.472958,1428,10556.302159
-342.758894,1428,10568.464979
-314.106901,1428,10580.666936
-336.687021,1428,10592.826475
-531.800093,1428,10605.010764
-343.432041,1428,10617.124405
-248.553795,1428,10629.41653
-336.790476,1428,10641.52493
-346.612305,1428,10653.640003
-315.106967,1428,10665.806648
-615.575086,1428,10677.980046
-392.894131,1428,10689.948069
-354.08972,1428,10701.808156
-323.18589,1428,10713.662813
-276.48482,1428,10725.585895
-235.294426,1428,10737.458714
-305.14786,1428,10749.357099
-316.009987,1428,10761.154485
-398.922213,1428,10773.078683
-205.851611,1428,10785.011843
-247.930125,1428,10796.954423
-422.331807,1428,10808.999789
-438.527657,1428,10821.108041
-411.467622,1428,10833.126754
-321.986836,1428,10845.028569
-344.97542,1428,10856.804292
-208.317501,1428,10868.6875
-411.442289,1428,10880.517185
-424.001407,1428,10892.414226
-234.51935,1428,10904.289922
-274.398658,1428,10916.181673
-358.447668,1428,10927.975674
-344.764001,1428,10940.059749
-279.754067,1428,10951.9922
-317.961928,1428,10963.93804
-215.078876,1428,10975.981105
-353.130583,1428,10987.998286
-276.866165,1428,10999.892179
-510.848247,1428,11011.876289
-441.435869,1428,11023.885508
-340.238555,1428,11035.852035
-371.009759,1428,11047.842721
-392.002622,1428,11059.807009
-309.677846,1428,11071.921771
-380.534505,1428,11083.950092
