#{"t_start": 1746424813.4207473, "env_id": null}
r,l,t
-578.569181,1428,1773.977231
-448.664838,1428,1787.29543
-573.215699,1428,1800.531658
-365.418916,1428,1814.090618
-586.013366,1428,1827.410002
-457.506642,1428,1840.755627
-453.747357,1428,1854.11438
-622.762739,1428,1867.296543
-510.618402,1428,1880.695545
-763.406639,1428,1894.169023
-481.313865,1428,1907.341279
-660.455097,1428,1920.815942
-479.390543,1428,1934.030538
-517.321558,1428,1947.377637
-506.144834,1428,1960.667143
-831.639924,1428,1974.579648
-425.740881,1428,1988.808463
-478.11395,1428,2003.35009
-454.877095,1428,2017.558148
-523.845397,1428,2030.607605
-681.389841,1428,2043.655855
-460.333558,1428,2056.5817
-622.133512,1428,2069.80238
-593.210012,1428,2082.76794
-498.461723,1428,2095.814317
-488.971658,1428,2108.84257
-672.96438,1428,2122.014666
-575.302529,1428,2135.124059
-381.332479,1428,2148.059859
-788.86884,1428,2161.001011
-520.006995,1428,2173.923225
-433.743673,1428,2186.926374
-575.337753,1428,2199.814991
-504.017463,1428,2212.825268
-531.368654,1428,2225.811358
-472.535942,1428,2239.043221
-545.059631,1428,2252.088369
-514.663342,1428,2265.084027
-434.845864,1428,2277.961729
-591.374664,1428,2290.795134
-554.944281,1428,2303.761606
-478.30229,1428,2316.719735
-577.011605,1428,2329.450598
-480.062093,1428,2342.03213
-597.534031,1428,2354.802055
-540.587762,1428,2367.889772
-456.672648,1428,2380.781263
-499.557859,1428,2393.779124
-419.142104,1428,2406.989787
-617.172924,1428,2420.145014
-576.484013,1428,2433.125769
-537.320768,1428,2446.202383
-470.655666,1428,2459.428246
-531.465203,1428,2472.770756
-602.009753,1428,2486.091869
-585.520885,1428,2499.141536
-515.994139,1428,2511.998204
-529.210271,1428,2525.202912
-576.597166,1428,2538.308545
-527.43468,1428,2551.53146
-831.061347,1428,2564.751627
-558.449428,1428,2577.886149
-829.961711,1428,2591.188591
-688.560509,1428,2604.42776
-443.910516,1428,2617.533104
-722.557513,1428,2630.654779
-489.888504,1428,2643.938997
-419.072791,1428,2657.149903
-496.93395,1428,2670.264794
-502.018169,1428,2683.215597
-506.08637,1428,2696.218805
-636.706591,1428,2709.181022
-646.18504,1428,2722.083194
-447.274241,1428,2735.032144
-390.883768,1428,2747.954981
-549.815127,1428,2760.895517
-588.673555,1428,2773.875885
-501.726931,1428,2786.806158
-525.922096,1428,2799.747041
-392.732064,1428,2812.760188
-538.752376,1428,2825.597272
-554.278396,1428,2838.403238
-577.749093,1428,2851.263919
-438.514466,1428,2864.253338
-591.756014,1428,2877.157149
-588.233689,1428,2889.821887
-461.143629,1428,2902.667911
-728.517669,1428,2915.562965
-515.702706,1428,2928.687713
-555.19218,1428,2941.978391
-518.745523,1428,2955.36229
-539.988421,1428,2968.516435
-496.12032,1428,2981.739692
-499.792297,1428,2994.796156
-540.542319,1428,3007.924248
-559.168177,1428,3020.98508
-410.848476,1428,3034.133559
-509.029351,1428,3047.46648
-501.71068,1428,3060.774417
-531.398734,1428,3073.995184
-617.401966,1428,3087.382537
-449.596906,1428,3100.852794
-520.91824,1428,3114.235667
-613.903364,1428,3127.674204
-500.665175,1428,3140.945452
-594.163817,1428,3154.401008
-574.528673,1428,3167.695133
-557.47723,1428,3181.161542
-489.887937,1428,3194.561317
-499.35756,1428,3207.930483
-497.254012,1428,3221.340164
-632.060476,1428,3234.486883
-451.659156,1428,3247.576804
-730.142521,1428,3260.795249
-457.389207,1428,3274.098756
-444.260014,1428,3287.264581
-607.763552,1428,3300.464383
-406.85343,1428,3313.443727
-557.494349,1428,3326.564256
-603.145541,1428,3339.875023
-497.041728,1428,3352.942846
-560.662428,1428,3365.96741
-512.174279,1428,3378.864256
-497.756433,1428,3391.873778
-526.484713,1428,3404.878338
-745.685489,1428,3417.911633
-497.698949,1428,3430.772352
-535.162006,1428,3443.97273
-475.752905,1428,3457.14889
-367.918745,1428,3470.207484
-685.765096,1428,3483.238489
-496.989865,1428,3496.279613
-423.229902,1428,3509.333692
-378.046225,1428,3522.319788
-550.511734,1428,3535.081016
-428.346885,1428,3548.053751
-413.564569,1428,3561.104633
-475.381679,1428,3573.932656
-586.390186,1428,3586.8331
-595.36474,1428,3599.878854
-643.736198,1428,3613.294386
-604.469877,1428,3626.570688
-409.328567,1428,3639.886116
-477.997467,1428,3652.972524
-679.096926,1428,3666.215989
-512.145784,1428,3679.558281
-489.919284,1428,3692.752944
-460.298625,1428,3705.849059
-683.148609,1428,3718.897156
-750.823045,1428,3732.223319
-643.491859,1428,3745.471317
-695.882544,1428,3758.840978
-615.812044,1428,3772.074532
-452.395089,1428,3785.286117
-369.290091,1428,3798.691546
-423.846797,1428,3811.817146
-482.62591,1428,3825.016901
-547.146853,1428,3838.472075
-462.742934,1428,3851.959219
-432.962967,1428,3865.420018
-459.852271,1428,3878.752423
-664.579545,1428,3891.921468
-503.195126,1428,3905.388566
-542.48847,1428,3918.699866
-685.942973,1428,3932.061103
-429.292291,1428,3945.218721
-520.175027,1428,3958.526305
-620.643787,1428,3971.72608
-490.481996,1428,3984.923075
-456.6717,1428,3998.012877
-435.030577,1428,4011.060953
-525.966792,1428,4024.277902
-509.070297,1428,4037.374323
-419.669832,1428,4050.705703
-581.616121,1428,4063.712008
-671.021949,1428,4076.717652
-592.488976,1428,4089.935303
-478.944612,1428,4103.097471
-457.585773,1428,4116.203027
-610.089097,1428,4129.27799
-574.817199,1428,4142.457682
-635.689625,1428,4155.620367
-450.446339,1428,4168.718499
-517.563713,1428,4181.944966
-697.881299,1428,4195.130629
-656.256902,1428,4208.54651
-589.740512,1428,4222.049611
-553.290646,1428,4235.537781
-724.145059,1428,4248.961391
-507.722925,1428,4262.639742
-455.730864,1428,4276.164002
-644.279509,1428,4289.597078
-395.358066,1428,4302.997192
-627.377714,1428,4316.451138
-704.060025,1428,4329.987225
-582.224756,1428,4343.431659
-550.224095,1428,4356.936037
-613.20075,1428,4370.345745
-518.72302,1428,4384.024694
-582.465414,1428,4397.700642
-400.645665,1428,4411.08316
-773.423248,1428,4424.733538
-532.076721,1428,4438.44547
-416.439959,1428,4452.107212
-612.863364,1428,4465.766105
-493.889167,1428,4479.297135
-606.960031,1428,4492.78657
-490.045478,1428,4506.268055
-626.97181,1428,4519.766675
-420.709818,1428,4533.208567
-434.429203,1428,4546.562058
-600.134547,1428,4559.6512
-538.406306,1428,4572.741998
-487.90758,1428,4585.821557
-524.184479,1428,4598.864562
-502.747526,1428,4612.057587
-544.795151,1428,4625.224348
-454.644289,1428,4638.245786
-487.815511,1428,4651.317602
-608.68316,1428,4664.505866
-477.328375,1428,4677.650337
-430.615238,1428,4690.641864
-533.340629,1428,4703.698788
-546.345727,1428,4716.878412
-551.06971,1428,4729.881365
-539.484632,1428,4742.811613
-570.902779,1428,4755.959061
-450.235151,1428,4769.087368
-535.255349,1428,4782.041262
-431.988296,1428,4794.978202
-431.366809,1428,4808.000763
-852.722681,1428,4820.910205
-457.905804,1428,4833.931305
-597.464282,1428,4847.15935
-495.33912,1428,4860.027077
-513.634696,1428,4873.139538
-611.408896,1428,4886.079397
-500.818783,1428,4899.114033
-498.362519,1428,4912.035791
-517.615562,1428,4924.966665
-347.185369,1428,4937.812296
-495.476683,1428,4950.384578
-736.348812,1428,4962.906863
-763.637288,1428,4975.524198
-534.848255,1428,4988.315006
-625.252751,1428,5001.063809
-690.346109,1428,5013.630855
-384.904878,1428,5026.279559
-578.913204,1428,5038.743551
-574.86104,1428,5051.072118
-612.930344,1428,5063.687342
-550.986972,1428,5076.587988
-687.788095,1428,5089.981527
-603.453412,1428,5103.005892
-424.18525,1428,5115.938165
-517.712865,1428,5128.881041
-553.136493,1428,5141.637189
-676.406315,1428,5154.378653
-561.496576,1428,5167.235035
-431.893292,1428,5180.372069
-518.384644,1428,5193.282082
-379.268091,1428,5206.363336
-622.603687,1428,5219.215416
-589.869593,1428,5232.162569
-762.751147,1428,5244.870947
-616.885328,1428,5257.634243
-744.838235,1428,5270.401287
-719.713689,1428,5283.35816
-547.943889,1428,5296.329141
-516.303884,1428,5309.035235
-575.855985,1428,5321.860393
-556.664364,1428,5334.786503
-780.319829,1428,5347.823593
-549.046587,1428,5360.60036
-468.405503,1428,5373.369859
-530.439722,1428,5386.29256
-493.165813,1428,5399.183369
-594.342623,1428,5412.164602
-803.701413,1428,5425.188278
-443.222498,1428,5437.954267
-545.537954,1428,5450.918735
-463.806201,1428,5463.942946
-412.305196,1428,5476.984341
-649.143619,1428,5489.991025
-470.243777,1428,5502.917633
-535.452347,1428,5516.004275
-637.383461,1428,5529.152424
-570.480922,1428,5542.199602
-650.128984,1428,5555.259487
-447.317217,1428,5568.29223
-446.646449,1428,5581.396026
-484.994482,1428,5594.32074
-460.454532,1428,5607.204941
-525.135912,1428,5620.101413
-608.764458,1428,5633.174294
-692.209307,1428,5646.124226
-367.916654,1428,5658.961155
-419.17851,1428,5671.858308
-450.983622,1428,5684.86729
-486.343681,1428,5697.782389
-488.222232,1428,5710.850958
-547.720791,1428,5723.769018
-586.698769,1428,5736.656012
-409.979017,1428,5749.712652
-415.834058,1428,5762.65309
-427.853473,1428,5775.596944
-511.002956,1428,5788.503793
-432.010702,1428,5801.434286
-608.448202,1428,5814.36245
-553.545087,1428,5827.293369
-459.352868,1428,5840.255722
-606.81822,1428,5853.097513
-582.896641,1428,5866.160417
-402.674544,1428,5879.438667
-475.479321,1428,5892.576056
-490.570495,1428,5905.68743
-429.782652,1428,5918.753638
-477.592029,1428,5931.773801
-588.495983,1428,5944.713142
-552.539918,1428,5957.65024
-586.211242,1428,5970.635459
-926.265945,1428,5983.751091
-518.288982,1428,5996.651836
-509.482967,1428,6009.533372
-504.828148,1428,6022.528318
-541.268502,1428,6035.594583
-423.122815,1428,6048.542144
-430.396184,1428,6061.625768
-583.525242,1428,6074.636045
-599.278771,1428,6087.490811
-491.792849,1428,6100.409714
-561.776189,1428,6113.355188
-486.165387,1428,6126.364218
-506.843647,1428,6139.642108
-573.071744,1428,6152.97134
-448.447289,1428,6166.020766
-626.619445,1428,6179.007368
-561.741479,1428,6192.039374
-658.628832,1428,6205.250338
-438.982656,1428,6218.391579
-486.375725,1428,6231.375647
-432.777273,1428,6244.533264
-521.616694,1428,6257.625255
-453.42545,1428,6270.941912
-548.59953,1428,6284.142154
-519.242772,1428,6297.056045
-564.918468,1428,6310.098314
-385.120494,1428,6323.289999
-384.347502,1428,6336.280205
-449.351283,1428,6349.060482
-469.925859,1428,6361.852139
-511.458735,1428,6374.846013
-683.809511,1428,6387.785784
-403.154161,1428,6400.669959
-615.101362,1428,6413.40103
-471.088732,1428,6426.290127
-494.678683,1428,6439.407803
-425.049636,1428,6452.458184
-591.307821,1428,6465.327527
-427.979043,1428,6478.106634
-549.119123,1428,6491.069634
-500.089937,1428,6504.026511
-543.641259,1428,6516.904253
-479.628132,1428,6529.954577
-392.005006,1428,6543.015678
-500.459141,1428,6556.082285
-617.827017,1428,6569.02145
-594.410372,1428,6582.006763
-409.097905,1428,6594.926379
-528.940347,1428,6607.851296
-469.964866,1428,6620.667365
-607.85789,1428,6633.587797
-608.102661,1428,6646.431142
-532.959282,1428,6659.593612
-706.322419,1428,6672.736818
-368.996783,1428,6685.809398
-629.661411,1428,6698.970289
-439.12451,1428,6712.097191
-493.311903,1428,6725.151447
-592.463083,1428,6738.307071
-454.675661,1428,6751.273888
-582.7362,1428,6764.250138
-534.428772,1428,6777.47707
-518.877393,1428,6790.670876
-484.983783,1428,6803.864191
-498.907255,1428,6816.64146
-676.193018,1428,6829.718237
-495.049508,1428,6842.819871
-404.405682,1428,6855.68168
-490.733618,1428,6868.802762
-451.141909,1428,6881.810185
-486.4681,1428,6894.897237
-582.335506,1428,6907.8507
-570.606731,1428,6920.822239
-460.447206,1428,6933.754144
-646.90274,1428,6946.689045
-494.775198,1428,6959.692594
-478.841297,1428,6972.635247
-483.264614,1428,6985.626428
-475.596183,1428,6998.520604
-416.050081,1428,7011.589006
-421.654365,1428,7024.628255
-394.438182,1428,7037.610027
-579.205692,1428,7050.689648
-555.504186,1428,7063.81839
-627.156062,1428,7076.796787
-508.393902,1428,7089.733371
-456.32701,1428,7102.640592
-516.773407,1428,7115.639637
-531.009052,1428,7128.600344
-539.863537,1428,7141.583388
-557.888112,1428,7154.535367
-432.499654,1428,7167.505458
-630.724908,1428,7180.488531
-404.17656,1428,7193.310157
-487.684159,1428,7206.336388
-650.875576,1428,7219.202686
-653.72167,1428,7232.352487
-555.341987,1428,7245.368372
-551.635106,1428,7258.394646
-596.112505,1428,7271.214328
-511.747348,1428,7284.421158
-409.01948,1428,7297.585653
-451.994345,1428,7310.405601
-633.575334,1428,7323.375179
-614.26029,1428,7336.235388
-528.566844,1428,7349.214503
-554.355466,1428,7362.160556
-449.186934,1428,7375.002374
-692.710938,1428,7387.931771
-580.635327,1428,7400.837452
-585.914649,1428,7413.849072
-617.479642,1428,7426.677004
-545.667471,1428,7439.519562
-561.40284,1428,7452.504741
-458.846293,1428,7465.392593
-505.508703,1428,7478.379505
-752.245734,1428,7491.265462
-498.836642,1428,7504.182064
-486.878241,1428,7517.071951
-519.465538,1428,7529.89192
-559.017218,1428,7542.80296
-496.71264,1428,7555.668301
-429.887477,1428,7568.504995
-594.484074,1428,7581.465319
-525.663262,1428,7594.398499
-523.031546,1428,7607.127045
-636.643687,1428,7619.815146
-560.803754,1428,7632.51161
-474.869688,1428,7645.246783
-456.14958,1428,7657.940757
-450.690518,1428,7670.646956
-549.357518,1428,7683.444779
-382.259027,1428,7696.233907
-344.986801,1428,7709.102374
-409.674194,1428,7721.739842
-511.868623,1428,7734.460011
-566.081665,1428,7747.277043
-492.990632,1428,7759.970669
-560.252136,1428,7772.652319
-459.032157,1428,7785.463032
-468.624425,1428,7798.242979
-526.612298,1428,7811.042127
-549.773519,1428,7823.854038
-534.844765,1428,7836.55919
-475.300395,1428,7849.34967
-534.052996,1428,7861.985842
-909.827449,1428,7874.581383
-558.717581,1428,7887.059445
-613.895089,1428,7899.606235
-709.211365,1428,7911.999851
-569.385673,1428,7924.500181
-589.630418,1428,7937.013027
-790.973023,1428,7949.355899
-525.212239,1428,7961.819562
-484.105764,1428,7974.394958
-616.692731,1428,7986.802243
-473.956004,1428,7999.143085
-484.293937,1428,8011.655671
-651.205731,1428,8024.086703
-510.779936,1428,8036.456005
-420.508188,1428,8048.843618
-586.994909,1428,8061.307502
-507.097493,1428,8073.818567
-575.82546,1428,8086.231856
-512.596698,1428,8098.687926
-424.322375,1428,8111.276085
-379.650209,1428,8123.529074
-618.216764,1428,8135.917648
-646.186137,1428,8148.162256
-485.902838,1428,8160.457403
-673.961672,1428,8172.775386
-478.537174,1428,8185.1135
-532.543971,1428,8197.507076
-500.745425,1428,8210.106818
-409.045325,1428,8222.710463
-541.563581,1428,8235.413729
-535.458591,1428,8248.063473
-477.931542,1428,8260.606292
-516.018884,1428,8273.263413
-413.410896,1428,8286.013922
-639.121426,1428,8298.705373
-534.007574,1428,8312.169058
-604.700047,1428,8325.739734
-561.176466,1428,8339.11435
-536.179309,1428,8352.62026
-550.08922,1428,8366.226445
-481.8698,1428,8379.522884
-438.897242,1428,8392.976858
-519.406847,1428,8406.35721
-537.158451,1428,8419.668947
-422.765727,1428,8432.958877
-396.953731,1428,8446.166402
-572.882459,1428,8459.573461
-693.929468,1428,8472.917452
-435.591134,1428,8486.418813
-555.264184,1428,8499.830626
-408.350371,1428,8513.172591
-555.923399,1428,8526.680839
-409.369807,1428,8540.184047
-403.569621,1428,8553.579333
-468.742723,1428,8567.015634
-419.015199,1428,8580.306828
-645.078597,1428,8593.874935
-490.769788,1428,8607.226701
-422.332061,1428,8620.545431
-488.126734,1428,8633.840669
-370.63316,1428,8647.299491
-390.955993,1428,8660.812268
-473.993313,1428,8674.223238
-515.95531,1428,8687.604387
-467.617128,1428,8701.173
-640.766912,1428,8714.420989
-510.533051,1428,8727.811097
-441.48001,1428,8741.044702
-523.82645,1428,8754.40531
-418.226363,1428,8767.859712
-389.122251,1428,8781.193029
-440.238239,1428,8794.52669
-432.388592,1428,8807.855864
-524.391159,1428,8821.228639
-587.882846,1428,8834.880182
-517.286916,1428,8848.547339
-519.886953,1428,8862.197771
-496.534378,1428,8875.759407
-470.818524,1428,8889.388844
-524.286827,1428,8902.932534
-412.986896,1428,8916.450952
-602.369583,1428,8930.267346
-482.797697,1428,8944.032144
-483.676596,1428,8957.767086
-482.947139,1428,8971.451148
-703.490873,1428,8985.084356
-391.142846,1428,8998.803368
-487.59421,1428,9012.378711
-626.097508,1428,9025.926147
-476.932685,1428,9039.55328
-567.011009,1428,9053.253292
-556.173692,1428,9067.014682
-518.180744,1428,9080.581681
-538.753332,1428,9094.112516
-511.19495,1428,9107.694237
-511.04173,1428,9121.364989
-514.80832,1428,9134.834976
-434.330752,1428,9148.433469
-564.03303,1428,9162.02513
-607.307146,1428,9175.698686
-525.48219,1428,9189.382693
-383.365961,1428,9202.90669
-515.808241,1428,9216.462076
-414.593882,1428,9230.185763
-434.296167,1428,9243.652524
-457.852972,1428,9257.194684
-514.989189,1428,9270.740017
-585.761653,1428,9284.264742
-777.753222,1428,9297.813839
-657.517943,1428,9311.443837
-481.482069,1428,9324.993433
-628.590662,1428,9338.457078
-445.121807,1428,9352.67696
-592.116161,1428,9366.479165
-642.229215,1428,9380.094709
-564.916769,1428,9393.803354
-562.379331,1428,9407.44844
-418.301774,1428,9421.282382
-400.685263,1428,9434.929664
-413.363705,1428,9448.519297
-480.561139,1428,9462.221164
-631.7895,1428,9475.898857
-653.509192,1428,9489.683882
-492.151132,1428,9503.402014
-626.721478,1428,9516.974828
-616.400983,1428,9530.690327
-433.928617,1428,9544.433418
-612.502349,1428,9558.022141
-613.104359,1428,9571.715089
-413.832282,1428,9585.454543
-659.26166,1428,9598.931418
-432.575123,1428,9612.174826
-457.07493,1428,9625.44623
-536.909768,1428,9638.587872
-411.338349,1428,9651.9964
-650.656817,1428,9665.306967
-546.658387,1428,9678.578047
-493.381001,1428,9691.566965
-473.171304,1428,9704.474314
-413.835421,1428,9717.775208
-575.680512,1428,9731.014693
-494.229065,1428,9744.160374
-567.763199,1428,9757.204072
-363.623572,1428,9770.381608
-426.033243,1428,9783.231124
-462.351049,1428,9795.985515
-469.694806,1428,9808.899175
-411.250464,1428,9821.636235
-482.408818,1428,9834.418254
-730.030947,1428,9847.262471
-474.1165,1428,9860.052965
-388.105483,1428,9872.752223
-523.955674,1428,9885.613765
-455.406398,1428,9898.325941
-569.174718,1428,9911.126499
-502.355288,1428,9923.805295
-386.587996,1428,9936.594362
-491.543171,1428,9949.443254
-502.136188,1428,9962.203668
-486.116735,1428,9974.889045
-398.954959,1428,9987.600334
-378.644086,1428,10000.400772
-470.416038,1428,10013.246217
-550.031815,1428,10026.150766
-476.966475,1428,10038.951458
-424.716616,1428,10051.849123
-537.04713,1428,10064.670741
-475.205549,1428,10077.231178
-555.918878,1428,10089.681328
-460.335659,1428,10102.326335
-530.720233,1428,10114.887519
-609.445793,1428,10127.430236
-491.542795,1428,10139.931687
-422.09629,1428,10152.441569
-480.903318,1428,10164.986877
-458.706084,1428,10177.532886
-579.361708,1428,10190.071574
-564.888409,1428,10202.658527
-364.254265,1428,10215.266604
-551.156242,1428,10227.767595
-980.400156,1428,10240.342146
-570.632084,1428,10252.850494
-582.259906,1428,10265.333273
-417.390346,1428,10277.781747
-475.948347,1428,10290.335879
-541.594773,1428,10302.850202
-477.157145,1428,10315.345924
-440.712172,1428,10327.981601
-585.620714,1428,10340.422674
-495.863861,1428,10353.260251
-452.8121,1428,10366.077499
-684.101932,1428,10379.036156
-435.051701,1428,10391.870671
-447.096663,1428,10404.763527
-465.435838,1428,10417.641164
-432.670505,1428,10430.459986
-384.338063,1428,10443.496234
-549.801058,1428,10456.31054
-580.615622,1428,10469.20871
-488.556625,1428,10481.922198
-486.603239,1428,10494.878539
-482.915336,1428,10507.980666
-536.046406,1428,10520.811029
-511.426008,1428,10533.534678
-550.497169,1428,10546.427362
-438.605372,1428,10559.428172
-513.110306,1428,10572.306111
-434.407365,1428,10585.075805
-447.32037,1428,10597.918408
-529.166597,1428,10610.889497
-540.468101,1428,10623.839274
-423.911357,1428,10636.710246
-447.30705,1428,10649.471453
-790.891131,1428,10662.426342
-600.400538,1428,10675.005877
-469.542747,1428,10687.599291
-593.890584,1428,10700.244396
-455.648808,1428,10712.900553
-519.630094,1428,10725.52754
-410.812506,1428,10738.03163
-529.206072,1428,10750.584198
-441.27218,1428,10763.096751
-511.752108,1428,10775.829149
-430.328775,1428,10788.446732
-710.016684,1428,10801.051066
-812.039963,1428,10813.692127
-612.93323,1428,10826.338992
-444.058321,1428,10839.10706
-490.11404,1428,10851.827179
-469.18816,1428,10864.48556
-414.286982,1428,10877.026572
-443.612284,1428,10889.842721
-512.214103,1428,10902.537118
-462.838845,1428,10915.279204
-417.272053,1428,10927.825233
-543.165377,1428,10940.476828
-737.27207,1428,10953.175015
-555.607869,1428,10965.664675
-474.027131,1428,10978.246706
-693.877599,1428,10990.793593
-531.277174,1428,11003.331552
-462.281829,1428,11015.981483
-663.244467,1428,11028.618021
-496.748608,1428,11041.20287
-451.904425,1428,11053.748272
-540.134572,1428,11066.230981
-464.686374,1428,11078.702184
-474.511249,1428,11091.331356
-549.672955,1428,11103.770703
-532.784559,1428,11116.447982
-787.952774,1428,11129.130145
-485.957321,1428,11142.067197
-532.963325,1428,11154.880471
-584.838503,1428,11167.81775
-600.614897,1428,11180.786241
-487.243232,1428,11193.698206
-675.607793,1428,11206.679636
-389.158718,1428,11219.753028
-496.236016,1428,11232.543017
-485.229659,1428,11245.427974
-578.693943,1428,11258.61179
-546.622266,1428,11271.421685
-567.066709,1428,11284.271762
-385.736505,1428,11297.157085
-623.719832,1428,11310.014399
-627.728758,1428,11322.766269
-536.872754,1428,11335.635829
-517.112881,1428,11348.470271
-506.493227,1428,11361.40639
-531.230601,1428,11374.26064
-489.968738,1428,11387.013979
-603.150999,1428,11400.009127
-504.304781,1428,11412.845497
-558.735326,1428,11425.674713
-434.10255,1428,11438.594384
-513.98486,1428,11451.583004
-472.473674,1428,11464.405844
-542.59559,1428,11477.257235
-559.022028,1428,11490.073406
-444.55733,1428,11502.968358
-417.236424,1428,11515.808479
-421.626953,1428,11528.774972
-519.208714,1428,11541.631385
-532.418131,1428,11554.513301
-471.522632,1428,11567.436595
-401.964746,1428,11580.328759
-661.968081,1428,11593.303687
-547.118428,1428,11606.196804
-415.077278,1428,11619.39993
-398.729292,1428,11632.79835
-368.719945,1428,11646.367882
-572.456437,1428,11659.674073
-604.102575,1428,11672.924814
-482.774375,1428,11686.212203
-527.602037,1428,11699.528989
-565.692148,1428,11712.828178
-389.926639,1428,11726.151959
-462.40296,1428,11739.626599
-478.623987,1428,11753.05074
-388.583862,1428,11766.138818
-522.629233,1428,11779.357249
-447.899029,1428,11792.701126
-416.139555,1428,11806.018846
-572.958598,1428,11819.322199
-406.359492,1428,11832.592381
-565.463448,1428,11845.891313
-362.109639,1428,11859.198348
-411.522274,1428,11872.555396
-533.125915,1428,11885.858592
-464.738003,1428,11899.137578
-518.280319,1428,11912.535091
-562.127181,1428,11925.877974
-583.163214,1428,11939.18548
-599.139099,1428,11952.542622
-490.431777,1428,11965.778852
-586.959707,1428,11979.186959
-381.28735,1428,11992.629602
-450.901425,1428,12006.076899
-497.06431,1428,12019.433655
-404.421507,1428,12033.156962
-516.317651,1428,12046.545961
-516.619424,1428,12059.904987
-509.38306,1428,12073.475562
-566.14497,1428,12086.869519
-396.044664,1428,12100.074996
-529.33963,1428,12113.033197
-679.185096,1428,12125.964349
-429.909094,1428,12138.867435
-499.195975,1428,12151.864642
-479.787332,1428,12164.755621
-619.594309,1428,12177.651867
-789.006701,1428,12190.507406
-604.483763,1428,12203.466672
