#{"t_start": 1746424327.518247, "env_id": null}
r,l,t
-1769.200201,1428,10560.342911
-1171.489571,1428,10572.11743
-1372.90765,1428,10584.046901
-973.428192,1428,10595.880296
-1728.31276,1428,10607.685693
-1703.925296,1428,10619.537035
-1624.632221,1428,10631.439559
-943.908538,1428,10643.172417
-925.828867,1428,10654.967152
-1566.274369,1428,10666.75293
-1234.460886,1428,10678.490528
-1110.628643,1428,10690.310077
-1367.097941,1428,10702.198009
-1492.241092,1428,10713.963715
-1871.774906,1428,10725.782179
-1015.474822,1428,10737.605837
-815.354016,1428,10749.390711
-755.059689,1428,10761.084059
-1445.410084,1428,10772.859823
-1737.04618,1428,10784.636328
-1482.718454,1428,10796.403164
-1494.129753,1428,10808.156196
-1724.121869,1428,10819.868958
-927.17849,1428,10831.64909
-1348.790209,1428,10843.356774
-1385.258294,1428,10855.068816
-833.53011,1428,10866.766335
-1850.200431,1428,10878.488492
-1205.938624,1428,10890.28771
-1209.534708,1428,10901.966061
-1558.323812,1428,10913.682234
-956.742539,1428,10925.42446
-1742.405619,1428,10937.086761
-811.101285,1428,10948.770747
-1237.594366,1428,10960.480035
-1460.603648,1428,10972.03755
-1264.269812,1428,10983.743422
-1415.830527,1428,10995.504478
-1460.250454,1428,11007.155149
-1120.023419,1428,11018.738619
-2265.012021,1428,11030.444781
-1456.157071,1428,11042.032134
-1547.956518,1428,11053.666854
-989.141084,1428,11065.253885
-1311.775036,1428,11076.922342
-1081.180855,1428,11088.558033
-825.952919,1428,11100.18408
-1466.693633,1428,11111.849517
-1804.850367,1428,11123.447741
-1504.381474,1428,11135.095936
-1409.051216,1428,11146.725466
-991.471225,1428,11158.516768
-1581.433771,1428,11170.364555
-1869.896387,1428,11182.079752
-1203.482511,1428,11193.758121
-1581.010503,1428,11205.567744
-1382.195663,1428,11217.239956
-1694.777904,1428,11228.804311
-1973.855744,1428,11240.38064
-1861.76312,1428,11251.99444
-1162.562626,1428,11263.583998
-2019.245909,1428,11275.210084
-1336.759906,1428,11286.80331
-1279.217214,1428,11298.412432
-1251.924387,1428,11310.07205
-1591.65302,1428,11321.672608
-1280.198806,1428,11333.360686
-1629.17159,1428,11344.913377
-1024.029908,1428,11356.526664
-976.983537,1428,11368.137079
-1474.465285,1428,11379.801152
-1538.771921,1428,11391.468708
-1270.451321,1428,11403.20553
-968.584697,1428,11414.866582
-1322.638313,1428,11426.42345
-1349.884209,1428,11438.018419
-1732.489913,1428,11449.677403
-1457.486742,1428,11461.331968
-1382.385825,1428,11472.924295
-1266.996592,1428,11484.500948
-969.798791,1428,11496.09175
-965.078202,1428,11507.783342
-1842.943383,1428,11519.391359
-1324.671448,1428,11531.019161
-1717.086422,1428,11542.535728
-960.977841,1428,11554.02371
-1359.174248,1428,11566.206019
-1333.806414,1428,11577.814755
-1200.624689,1428,11589.322957
-1618.725618,1428,11600.973416
-1578.159818,1428,11612.735918
-1218.933786,1428,11624.84069
-1534.5214,1428,11637.037776
-1017.28207,1428,11649.138124
-1166.045449,1428,11661.283144
-1939.465532,1428,11673.359203
-1208.657622,1428,11685.417283
-1661.677887,1428,11697.543417
-1245.92917,1428,11709.645813
-1363.112264,1428,11721.773639
-1654.533496,1428,11733.768535
-1692.92326,1428,11745.854322
-1231.488869,1428,11757.913448
-1237.415005,1428,11769.934158
-1165.134964,1428,11781.98264
-1118.024499,1428,11794.020213
-1317.097095,1428,11806.137207
-1382.919546,1428,11818.152709
-1168.353049,1428,11830.197747
-1586.062872,1428,11842.27618
-1278.596245,1428,11854.268056
-1218.038994,1428,11866.305282
-1450.658952,1428,11878.400963
-1015.532017,1428,11890.441227
-1084.13653,1428,11902.48596
-1259.535695,1428,11914.480264
-908.632744,1428,11926.55361
-1320.733933,1428,11938.55183
-1294.895731,1428,11950.635983
-1392.334682,1428,11962.810621
-1862.886105,1428,11974.925791
-1708.404738,1428,11987.008973
-1879.493731,1428,11999.078601
-1697.691217,1428,12011.133606
-1401.660849,1428,12023.163538
-811.741825,1428,12035.21284
-1229.257492,1428,12047.195812
-1317.614175,1428,12059.208245
-1108.053156,1428,12071.255399
-1779.640388,1428,12083.251338
-1376.591881,1428,12095.295192
-1104.112974,1428,12107.507147
-1318.268842,1428,12119.987026
-1526.368791,1428,12132.417334
-750.00255,1428,12144.865888
-1520.891462,1428,12157.481469
-1060.795555,1428,12169.953786
-1022.640915,1428,12182.530514
-1344.27763,1428,12195.162013
-1351.362747,1428,12207.735741
-1821.690206,1428,12220.344837
-1186.912667,1428,12232.945116
-1498.240222,1428,12245.452135
-1549.699332,1428,12257.967691
-1074.906155,1428,12270.555557
-920.642637,1428,12283.110427
-1668.053634,1428,12295.588142
-1813.670625,1428,12308.026386
-1665.877865,1428,12320.523915
-892.755897,1428,12333.02011
-1105.93715,1428,12345.536626
-1600.960077,1428,12358.019636
-1359.54997,1428,12370.644933
-1230.37415,1428,12383.016556
-1815.108142,1428,12395.523902
-1664.40751,1428,12408.113957
-1059.682145,1428,12420.613773
-1587.147887,1428,12433.121143
-1040.014533,1428,12445.62075
-1850.603217,1428,12458.120245
-927.383138,1428,12470.61386
-1715.263615,1428,12483.196035
-1555.046623,1428,12495.673595
-1504.12498,1428,12508.236565
-2021.629039,1428,12520.7734
-1493.554689,1428,12533.28076
-1727.60057,1428,12545.832379
-987.878433,1428,12558.3633
-1408.201829,1428,12570.979243
-1700.552789,1428,12583.436266
-1212.071704,1428,12595.949274
-1644.7549,1428,12608.52701
-1564.551251,1428,12621.154458
-1749.023298,1428,12633.683378
-972.001396,1428,12646.357873
-1102.062235,1428,12658.948974
-1253.653919,1428,12671.459885
-1334.264682,1428,12684.030484
-1172.153576,1428,12696.55632
-1164.349874,1428,12709.07966
-1702.413559,1428,12721.588011
-1081.623806,1428,12734.208982
-2054.213416,1428,12746.810745
-1669.514688,1428,12759.340472
-1315.507498,1428,12771.879481
-1707.825798,1428,12784.437057
-1037.686054,1428,12797.017462
-991.062417,1428,12809.487416
-1102.162409,1428,12821.999717
-935.258875,1428,12834.436227
-1594.376948,1428,12846.961137
-1370.900967,1428,12859.457841
-1083.764789,1428,12871.958782
-1303.037809,1428,12884.621244
-1338.406006,1428,12897.155557
-1361.124112,1428,12909.767339
-1412.235975,1428,12922.290367
-1558.543239,1428,12934.590837
-1502.656826,1428,12946.979636
-940.044349,1428,12959.581612
-1229.057091,1428,12972.108754
-1048.575286,1428,12984.526405
-2058.106257,1428,12996.945951
-1416.704801,1428,13009.617737
-1696.917248,1428,13022.132533
-1050.649615,1428,13034.522785
-1417.025529,1428,13046.796017
-1541.084575,1428,13059.335787
-1561.019594,1428,13071.821125
-1405.090783,1428,13084.312072
-1407.658219,1428,13096.791938
-994.346308,1428,13109.167378
-1194.143592,1428,13121.794905
-1271.556417,1428,13134.313995
-1341.70663,1428,13146.859551
-1673.307905,1428,13159.281296
-1702.128284,1428,13171.768185
-1284.183318,1428,13184.161475
-1092.045777,1428,13196.552159
-1417.468054,1428,13209.067292
-1481.603716,1428,13221.517248
-1384.499631,1428,13234.150689
-1132.83193,1428,13246.677686
-1179.58677,1428,13259.094798
-1495.614609,1428,13271.537918
-1747.217018,1428,13284.202039
-1104.862471,1428,13296.693478
-1465.673068,1428,13309.191807
-1430.73261,1428,13321.648089
-1394.649035,1428,13334.167614
-1554.947396,1428,13346.580032
-1144.47095,1428,13359.097892
-1131.778433,1428,13371.620163
-922.743979,1428,13384.078328
-1072.050127,1428,13396.757456
-931.282056,1428,13409.310546
-1783.506416,1428,13421.804736
-2230.949823,1428,13434.191431
-1258.012,1428,13446.673026
-1292.624767,1428,13459.184957
-1153.198196,1428,13471.782526
-1285.869164,1428,13484.240496
-1406.549911,1428,13496.860265
-1193.263514,1428,13509.410684
-825.966573,1428,13521.903846
-1490.057912,1428,13534.329928
-1421.305885,1428,13546.883092
-1809.95102,1428,13559.372252
-1443.827506,1428,13571.80985
-1874.784986,1428,13584.174214
-1193.082655,1428,13596.66874
-1456.122862,1428,13609.24695
-1182.878422,1428,13621.753708
-1574.993336,1428,13634.427094
-1300.850534,1428,13646.963964
-1678.20909,1428,13659.366029
-1821.743771,1428,13671.895815
-1407.854519,1428,13684.366605
-1534.862849,1428,13696.897177
-1116.466995,1428,13709.318197
-1611.038213,1428,13721.844751
-1663.451379,1428,13734.329504
-1562.638341,1428,13746.725267
-1193.351978,1428,13759.200195
-1178.950225,1428,13771.846026
-1670.478178,1428,13784.348206
-1184.496874,1428,13796.894553
-1619.937638,1428,13809.234789
-1197.642365,1428,13821.149894
-1778.62085,1428,13833.037018
-1479.928383,1428,13845.03987
-1177.637873,1428,13857.022032
-1879.609424,1428,13868.934721
-1035.492281,1428,13880.935418
-1395.317066,1428,13892.797486
-1361.717334,1428,13904.615545
-1676.02662,1428,13916.376995
-1781.383919,1428,13928.220983
-1561.00715,1428,13940.226918
-1067.283475,1428,13952.167058
-1015.748601,1428,13964.022753
-1110.609943,1428,13975.924462
-1498.001255,1428,13987.856165
-1263.472445,1428,13999.691994
-2118.325071,1428,14011.585119
-1572.227525,1428,14023.4359
-1288.878235,1428,14035.307089
-1252.267807,1428,14047.291934
-1672.892698,1428,14059.298591
-1386.127534,1428,14071.340019
-1019.558096,1428,14083.269609
-1309.164355,1428,14095.212189
-2023.173517,1428,14107.010407
-811.976579,1428,14118.862383
-1399.792528,1428,14130.72799
-1380.302732,1428,14142.631588
-1043.830363,1428,14154.652055
-1628.850652,1428,14166.578502
-1449.530045,1428,14178.464162
-1423.467495,1428,14190.335544
-1566.837561,1428,14202.298681
-1220.842341,1428,14214.072595
-891.253375,1428,14225.922854
-2091.673001,1428,14237.864209
-1672.989491,1428,14249.767888
-1516.284004,1428,14261.636057
-1578.753659,1428,14273.571087
-1796.679304,1428,14285.533895
-1292.957584,1428,14297.45478
-1241.530987,1428,14309.330266
-1466.892404,1428,14320.997016
-1218.97447,1428,14332.761389
-2004.533031,1428,14344.530398
-1267.822272,1428,14356.349262
-1242.062497,1428,14368.178251
-1712.452945,1428,14379.897622
-1471.250333,1428,14391.64517
-1745.36902,1428,14403.341222
-1427.279921,1428,14415.151138
-1565.879914,1428,14426.81442
-1422.7287,1428,14438.566053
-1338.256362,1428,14450.398772
-1345.168465,1428,14462.162899
-1635.94144,1428,14474.117366
-1336.560591,1428,14485.969867
-1607.579982,1428,14497.81165
-1392.646582,1428,14509.635488
-1014.454346,1428,14521.565119
-1219.084115,1428,14533.408457
-1629.607083,1428,14545.31355
-1143.102551,1428,14557.044181
-1394.192497,1428,14568.884397
-977.144089,1428,14580.635455
-1042.970896,1428,14592.454628
-1976.653162,1428,14604.243936
-1579.983276,1428,14616.157402
-1633.49577,1428,14627.997518
-819.298952,1428,14639.883718
-1705.260742,1428,14651.75787
-1276.681211,1428,14663.686015
-1549.053386,1428,14675.727368
-1773.785139,1428,14687.563521
-1452.977786,1428,14699.407211
-1489.69357,1428,14711.188599
-2228.299878,1428,14723.076825
-1202.081441,1428,14734.954859
-1626.068561,1428,14746.75989
-1254.314502,1428,14758.591061
-1403.913691,1428,14770.444436
-1362.540261,1428,14782.335175
-1672.896811,1428,14794.222234
-1626.254834,1428,14806.094693
-986.631868,1428,14818.002987
-1310.776908,1428,14829.922257
-1569.168919,1428,14841.757416
-1222.104667,1428,14853.547745
-1402.028168,1428,14865.389093
-834.439562,1428,14877.293546
-1546.026853,1428,14888.994247
-1953.929721,1428,14900.712405
-1392.928283,1428,14912.628403
-907.722208,1428,14924.347205
-981.943378,1428,14936.085014
-1812.457703,1428,14947.906447
-1470.885947,1428,14959.713192
-1614.714794,1428,14971.615649
-1544.558442,1428,14983.30347
-1508.143269,1428,14995.064246
-2159.797464,1428,15006.962832
-1027.573678,1428,15018.665338
-1086.749467,1428,15030.536367
-1834.078254,1428,15042.280397
-1351.543731,1428,15054.056305
-1777.148607,1428,15065.835943
-1588.813311,1428,15077.652158
-1048.585268,1428,15089.42979
-1475.077883,1428,15101.160094
-1063.666699,1428,15113.028421
-1438.413772,1428,15124.81502
-1398.635101,1428,15136.642761
-1388.291098,1428,15148.443196
-1812.319685,1428,15160.29999
-1364.17217,1428,15172.042947
-1920.3507,1428,15183.908273
-1438.897383,1428,15195.838282
-1317.410326,1428,15207.664515
-1418.686977,1428,15219.36072
-1042.320603,1428,15231.193379
-1331.218197,1428,15243.046766
-1122.353067,1428,15254.82592
-1463.763933,1428,15266.6578
-1768.944693,1428,15278.442798
-1786.733911,1428,15290.168029
-1462.453671,1428,15301.92714
-1901.899696,1428,15313.704985
-1072.81309,1428,15325.44139
-1353.215405,1428,15337.254674
-1267.490252,1428,15348.920846
-1714.950926,1428,15360.764014
-1167.551921,1428,15372.599163
-1218.695155,1428,15384.355978
-1690.261866,1428,15396.138837
-1140.017319,1428,15408.05112
-1916.211399,1428,15419.789783
-1427.369815,1428,15431.64777
-1399.667883,1428,15443.405704
-1040.772358,1428,15455.138952
-801.936385,1428,15466.885364
-1249.745647,1428,15478.576534
-2202.100116,1428,15490.334415
-1153.765681,1428,15502.141346
-1059.577296,1428,15514.131418
-1117.299678,1428,15526.480838
-1390.82157,1428,15538.72413
-2138.30606,1428,15551.081499
-852.123554,1428,15563.332125
-1636.918958,1428,15575.663468
-1427.963218,1428,15588.038995
-1851.038378,1428,15600.337785
-760.172608,1428,15612.669202
-1251.816337,1428,15624.90615
-1194.186756,1428,15637.110421
-1659.728844,1428,15649.419007
-1000.432375,1428,15661.681206
-1671.485802,1428,15673.885311
-1047.944895,1428,15686.045976
-1248.478143,1428,15698.32107
-1676.337024,1428,15710.555662
-1072.703598,1428,15722.793345
-1124.561099,1428,15735.001641
-1260.239434,1428,15747.213023
-1432.787949,1428,15759.45559
-1320.986852,1428,15771.627242
-1185.870473,1428,15783.860193
-880.010072,1428,15796.162066
-1491.93855,1428,15808.414687
-1449.570406,1428,15820.795548
-1064.639576,1428,15833.137904
-2039.451472,1428,15845.416978
-1304.702784,1428,15857.644171
-874.483228,1428,15870.136506
-1512.514261,1428,15882.40884
-1434.937378,1428,15894.530057
-1661.486306,1428,15906.527179
-1948.52275,1428,15918.696817
-1022.425638,1428,15930.774543
-1884.673682,1428,15942.877358
-1422.49357,1428,15954.929313
-1174.53425,1428,15966.877864
-1685.401075,1428,15978.963869
-1229.778971,1428,15991.003412
-1783.297626,1428,16003.052993
-1098.250355,1428,16015.065081
-1496.111969,1428,16027.172637
-1129.766911,1428,16039.159158
-1821.706838,1428,16051.31335
-970.34005,1428,16063.320898
-1572.709267,1428,16075.255892
-1056.971138,1428,16087.469246
-1128.027679,1428,16099.515469
-803.273861,1428,16111.624118
-1545.826037,1428,16123.563469
-1489.6791,1428,16135.753531
-1171.368522,1428,16147.793828
-1255.912099,1428,16159.932194
-1335.243674,1428,16171.939155
-1926.788641,1428,16183.973236
-1773.796255,1428,16196.017979
-1020.627318,1428,16208.208672
-947.978585,1428,16220.235289
-1368.650878,1428,16232.39303
-1439.63641,1428,16244.367063
-1474.731544,1428,16256.491869
-1125.922519,1428,16268.489925
-1484.111264,1428,16280.483206
-1352.391479,1428,16292.456742
-1485.134177,1428,16304.509337
-915.052524,1428,16316.488961
-1997.344081,1428,16328.436346
-1859.625994,1428,16340.472476
-1551.240694,1428,16352.422609
-1089.128312,1428,16364.403228
-1397.903316,1428,16376.452342
-1660.81131,1428,16388.480087
-2045.17687,1428,16400.684327
-1187.482688,1428,16412.794412
-1516.339665,1428,16424.80853
-1381.288811,1428,16436.824656
-1677.455526,1428,16448.807217
-1061.906283,1428,16460.902902
-1853.397642,1428,16472.997509
-1659.555161,1428,16484.977984
-1951.343518,1428,16496.918122
-1258.990475,1428,16508.911625
-1290.13859,1428,16520.910781
-919.104388,1428,16533.009363
-1748.927851,1428,16545.072632
-1651.404362,1428,16557.238334
-1844.831218,1428,16569.306235
-1642.938945,1428,16581.36055
-1461.477409,1428,16593.331901
-1646.772849,1428,16605.314429
-1394.814478,1428,16617.440059
-1444.510885,1428,16629.477702
-1395.145491,1428,16641.460472
-1257.777604,1428,16653.448322
-1790.396063,1428,16665.549775
-1386.235835,1428,16677.555329
-1470.958064,1428,16689.703048
-1761.071924,1428,16701.818509
-951.694958,1428,16713.955807
-1191.017095,1428,16725.971493
-1374.741872,1428,16737.994523
-1666.88953,1428,16750.073219
-1382.865036,1428,16762.171065
-1154.284659,1428,16774.353453
-1800.275013,1428,16786.380872
-1024.80545,1428,16798.37817
-1447.360044,1428,16810.328648
-1998.55522,1428,16822.318559
-1421.903538,1428,16834.44543
-785.549545,1428,16846.618593
-1472.769168,1428,16858.65622
-1583.126966,1428,16870.594726
-1742.204177,1428,16882.676881
-1503.282662,1428,16894.73864
-905.916114,1428,16906.761567
-1819.675234,1428,16918.705354
-1330.831885,1428,16930.74895
-1168.260724,1428,16942.801788
-1245.399097,1428,16954.863136
-1019.433789,1428,16966.859705
-1883.178189,1428,16978.93312
-1671.842025,1428,16991.036143
-1727.328341,1428,17003.19036
-814.472945,1428,17015.455023
-2004.936874,1428,17027.500985
-1166.611235,1428,17039.658015
-1241.241776,1428,17051.902005
-1017.378233,1428,17063.973414
-1542.109413,1428,17075.904135
-1641.721763,1428,17087.922296
-1605.364381,1428,17100.000155
-1362.822129,1428,17111.9373
-1138.483552,1428,17124.021482
-1648.999666,1428,17135.87124
-954.285082,1428,17147.991046
-1428.159303,1428,17160.072135
-1601.560805,1428,17172.031073
-1710.838711,1428,17183.94961
-1244.78671,1428,17195.950045
-1707.041986,1428,17208.05556
-951.372239,1428,17219.960828
-1723.927517,1428,17231.904784
-917.331655,1428,17244.047043
-1788.259194,1428,17256.086258
-871.970647,1428,17267.973113
-1156.942925,1428,17279.989118
-1787.355114,1428,17292.072536
-1730.475027,1428,17304.325755
-1444.470505,1428,17316.502944
-1567.995238,1428,17328.486537
-1061.775379,1428,17340.595391
-1228.819289,1428,17352.627594
-1610.189937,1428,17364.610615
-1650.433546,1428,17376.609298
-1121.171779,1428,17388.69279
-1575.674797,1428,17400.735573
-1430.263435,1428,17412.760042
-1086.364105,1428,17424.839039
-824.499502,1428,17436.856052
-1330.0726,1428,17448.944899
-1475.162801,1428,17461.011127
-1400.945661,1428,17473.157157
-937.809741,1428,17485.232711
-1621.547051,1428,17497.19061
-1484.887066,1428,17509.124879
-1080.069073,1428,17521.217497
-1568.221813,1428,17533.264403
-1734.158814,1428,17545.28228
-1923.555073,1428,17557.424346
-1346.901928,1428,17569.591624
-1226.566432,1428,17581.867208
-2256.655256,1428,17594.045512
-1418.516086,1428,17606.067767
-1720.812344,1428,17618.205015
-939.521548,1428,17630.449733
-1129.706442,1428,17642.591735
-1717.627024,1428,17654.649964
-1636.521641,1428,17666.627597
-1422.871878,1428,17678.684527
-1502.795785,1428,17690.71544
-1550.033687,1428,17702.707376
-1022.898719,1428,17714.734295
-1429.955639,1428,17726.739955
-1346.619996,1428,17738.675635
-1451.437295,1428,17750.716412
-852.865543,1428,17762.891464
-889.518258,1428,17775.024605
-1758.888195,1428,17786.927664
-1532.459846,1428,17798.919078
-1220.285761,1428,17810.954175
-1868.983872,1428,17822.928776
-1236.397109,1428,17834.804508
-1663.429406,1428,17846.706451
-2166.462537,1428,17858.628985
-1206.039479,1428,17870.936668
-1107.756898,1428,17883.077379
-1500.679191,1428,17895.262621
-1417.839033,1428,17907.092942
-1156.289755,1428,17918.901313
-1717.2135,1428,17930.565457
-1349.967422,1428,17942.308356
-967.808559,1428,17953.889441
-1347.896511,1428,17965.494659
-898.809896,1428,17977.114897
-1288.988173,1428,17988.834841
-1589.263118,1428,18000.520316
-1543.772151,1428,18012.18001
-1392.389013,1428,18023.89694
-1384.77876,1428,18035.528465
-1367.843463,1428,18047.096141
-1535.070516,1428,18058.750306
-1232.86407,1428,18070.38477
-1682.394145,1428,18082.149618
-1807.235133,1428,18093.789634
-1421.464513,1428,18105.465347
-1587.86986,1428,18117.068762
-1094.709593,1428,18128.786997
-806.319003,1428,18140.359454
-1424.620648,1428,18152.107856
-1955.392545,1428,18163.751571
-1387.030973,1428,18175.40942
-1730.128524,1428,18187.129323
-862.25052,1428,18198.763727
-1568.138986,1428,18210.397909
-1091.892683,1428,18221.915932
-1260.547144,1428,18233.445625
-1532.537158,1428,18245.128869
-1664.593974,1428,18256.808949
-1120.007112,1428,18268.353657
-1025.821427,1428,18279.804794
-1585.66106,1428,18291.392747
-1549.053318,1428,18302.951811
-1623.905856,1428,18314.77475
-1370.985832,1428,18326.527797
-1888.003866,1428,18338.334358
-834.597674,1428,18350.004399
-927.691243,1428,18361.559952
-956.399257,1428,18373.039141
-1633.506312,1428,18384.591265
-966.438995,1428,18396.003617
-1175.55367,1428,18407.509799
-1641.241468,1428,18419.023162
-1873.152805,1428,18430.487573
-1787.410378,1428,18442.067398
-1483.077861,1428,18453.633743
-1533.926786,1428,18465.152202
-1573.935887,1428,18476.908786
-877.348555,1428,18488.722435
-1493.241216,1428,18500.548575
-1285.466644,1428,18512.375672
-1350.004034,1428,18524.119694
-1172.53846,1428,18535.865619
-1016.483078,1428,18547.644641
-1631.053426,1428,18559.350747
-1124.576598,1428,18571.099845
-1253.717024,1428,18582.921202
-1033.939552,1428,18594.691024
-1661.478112,1428,18606.405217
-1254.574716,1428,18618.084372
-1544.410535,1428,18629.850588
-1338.651197,1428,18641.58837
-1258.222182,1428,18653.333404
-1648.991802,1428,18665.104001
-1085.663053,1428,18676.771058
-1034.688362,1428,18688.492287
-1514.26719,1428,18700.137305
-1399.925419,1428,18712.060051
-1557.185686,1428,18723.862056
-1688.035885,1428,18735.655816
-1251.685807,1428,18747.409743
-1681.395139,1428,18759.21491
-1540.983625,1428,18771.031977
-1785.951387,1428,18782.649777
-933.701042,1428,18794.383757
-1332.662954,1428,18806.145267
-1040.696789,1428,18817.798539
-1226.181065,1428,18829.47517
-2073.883249,1428,18841.163728
-1693.975826,1428,18852.842477
-1533.592097,1428,18864.61748
-1466.038512,1428,18876.293702
-1342.829994,1428,18887.928656
-1425.876345,1428,18899.569639
-1650.398422,1428,18911.172692
-1602.345897,1428,18922.899672
-1264.990772,1428,18934.56076
-1170.678265,1428,18946.186568
-1662.079833,1428,18957.841322
-1208.737781,1428,18969.609212
-1066.786255,1428,18981.255134
-1572.716848,1428,18993.043339
-1515.460368,1428,19004.777158
-1625.595479,1428,19016.478628
-1019.734418,1428,19028.202004
-1356.730338,1428,19039.871
-1515.032864,1428,19051.535363
-2052.085261,1428,19063.246378
-1124.626255,1428,19075.183524
-1345.480992,1428,19087.300835
-1092.790115,1428,19099.263621
-1463.082346,1428,19111.28449
-1644.697081,1428,19123.395304
-1741.114401,1428,19135.672405
-1313.557625,1428,19147.764157
-994.479661,1428,19159.84982
-2258.033059,1428,19171.879348
-1208.036399,1428,19183.816298
-1357.014947,1428,19195.781143
-1043.886478,1428,19207.765205
-1216.788062,1428,19219.774385
-1520.629872,1428,19231.71171
-1460.045542,1428,19243.608389
-780.654221,1428,19255.56804
-978.074098,1428,19267.422736
-1347.662639,1428,19279.428376
-1388.47027,1428,19291.444826
-892.624647,1428,19303.454488
-1329.007706,1428,19315.495582
-1383.804506,1428,19327.492638
-1109.641065,1428,19339.515265
-1444.280335,1428,19351.428361
-1430.217916,1428,19363.412141
-1618.898253,1428,19375.462183
-1200.970837,1428,19387.344207
-928.407708,1428,19399.313886
-1194.940245,1428,19411.256652
-1145.808091,1428,19423.195694
-1401.158055,1428,19435.140402
-1834.48112,1428,19447.07786
-1682.029415,1428,19459.012635
-1011.18619,1428,19470.909322
-1308.508637,1428,19482.859539
-1956.188764,1428,19494.836652
-1320.681986,1428,19506.677808
-1780.142812,1428,19518.578628
-1311.657783,1428,19530.456825
-1070.734954,1428,19542.354831
-1729.338799,1428,19554.263793
-1649.83693,1428,19566.31277
-1286.147679,1428,19578.249892
-1800.876,1428,19590.189343
-1723.832726,1428,19602.125688
-1647.060294,1428,19614.181503
-794.375456,1428,19626.084869
-1302.815758,1428,19638.055719
-1727.68983,1428,19650.068127
-1316.459758,1428,19662.040026
-864.326288,1428,19673.951582
-1188.290813,1428,19685.84148
-1564.399659,1428,19697.752139
-1344.98305,1428,19709.640772
-1927.926108,1428,19721.599706
-1743.312773,1428,19733.449712
-1537.410595,1428,19745.429338
-788.764563,1428,19757.316977
-1474.975472,1428,19769.242738
