#{"t_start": 1746424478.3789268, "env_id": null}
r,l,t
-1215.924234,1428,1724.845104
-1607.026965,1428,1736.699704
-1378.322835,1428,1748.548708
-1417.034348,1428,1760.430822
-1129.153877,1428,1772.226721
-2182.698948,1428,1784.090153
-1117.176722,1428,1795.898394
-1111.149017,1428,1807.526519
-1324.596019,1428,1819.131534
-1756.584376,1428,1830.883466
-1635.951273,1428,1842.549104
-1259.109825,1428,1854.157492
-1700.766564,1428,1865.844028
-1506.886999,1428,1877.523782
-1222.047846,1428,1889.142056
-1400.571449,1428,1900.362479
-1117.40704,1428,1911.825254
-1837.106411,1428,1923.186134
-831.974508,1428,1934.300646
-1808.4565,1428,1945.507102
-1307.655905,1428,1956.736518
-1091.823692,1428,1968.076651
-1653.918566,1428,1979.334884
-1464.121983,1428,1990.761741
-1644.980165,1428,2002.05212
-1221.877678,1428,2013.465186
-1580.829332,1428,2024.746042
-1443.376779,1428,2036.046323
-968.752328,1428,2047.309339
-1779.858734,1428,2059.073001
-1602.046086,1428,2071.079347
-1243.647646,1428,2082.99846
-1479.931325,1428,2094.951438
-1330.859971,1428,2106.8269
-1692.27927,1428,2118.721109
-1316.689402,1428,2130.474963
-1209.308445,1428,2142.375704
-1149.354443,1428,2154.271495
-951.074352,1428,2166.379364
-1169.546549,1428,2178.359472
-1505.910252,1428,2190.407155
-1449.982433,1428,2202.385944
-858.820727,1428,2214.320327
-1398.064129,1428,2226.332037
-1898.137146,1428,2238.193014
-1925.567949,1428,2250.091293
-1648.365629,1428,2262.01039
-1561.666817,1428,2274.00395
-1232.677959,1428,2286.075801
-1470.34223,1428,2298.33435
-1594.364612,1428,2311.245292
-1622.729807,1428,2324.397615
-1848.316695,1428,2337.468457
-2252.719955,1428,2350.239071
-1155.587651,1428,2362.753854
-1712.472048,1428,2375.131292
-1259.910706,1428,2387.659488
-807.80841,1428,2400.121611
-1553.722078,1428,2412.625763
-1126.02146,1428,2425.126685
-1437.970377,1428,2437.620687
-2047.928935,1428,2450.20396
-1891.775361,1428,2462.682455
-1352.627444,1428,2475.125426
-1006.890596,1428,2487.582475
-1505.285611,1428,2500.09623
-1599.341204,1428,2512.639702
-1718.575751,1428,2525.002924
-1339.609884,1428,2537.518701
-1068.210582,1428,2549.968979
-1755.736219,1428,2562.461243
-1690.701049,1428,2574.89711
-1511.395622,1428,2587.264907
-839.980601,1428,2599.692493
-1729.365256,1428,2612.130985
-1318.464466,1428,2624.446036
-1035.735548,1428,2636.740689
-2123.546287,1428,2649.083045
-1259.36123,1428,2661.393896
-1432.413346,1428,2673.49763
-1651.027801,1428,2685.438057
-1626.130831,1428,2697.208469
-1376.252799,1428,2709.054583
-1442.271602,1428,2720.877887
-1690.76765,1428,2732.755121
-1493.342515,1428,2744.588753
-1338.766598,1428,2756.421926
-1596.618497,1428,2768.481475
-1409.72472,1428,2780.419835
-1782.8046,1428,2792.425103
-1929.032707,1428,2804.218183
-1177.194008,1428,2816.27054
-1377.002597,1428,2828.133162
-1153.317582,1428,2840.003814
-1356.047134,1428,2851.8242
-1745.34233,1428,2863.717196
-1271.395075,1428,2875.595946
-1239.689915,1428,2887.439383
-1265.950419,1428,2899.337315
-1205.581012,1428,2911.296999
-1136.246155,1428,2923.167961
-1606.469524,1428,2935.025821
-1503.707688,1428,2946.922904
-1879.545397,1428,2958.85705
-1189.165804,1428,2970.876493
-1654.11092,1428,2982.833402
-1951.445012,1428,2994.78397
-838.305375,1428,3006.960524
-1498.810171,1428,3019.382701
-1714.290985,1428,3031.568887
-1293.359764,1428,3043.875525
-1606.909492,1428,3056.125335
-1165.728115,1428,3068.383727
-1257.123859,1428,3080.81981
-1334.149467,1428,3093.221643
-1425.55064,1428,3105.431379
-1107.00924,1428,3117.592396
-1637.565073,1428,3129.844298
-1102.894563,1428,3142.102359
-766.836449,1428,3154.308913
-1862.627201,1428,3166.539643
-1360.824211,1428,3178.696279
-1191.62203,1428,3190.892754
-1223.212886,1428,3203.051674
-1620.84394,1428,3215.203059
-1075.822128,1428,3227.392756
-953.797345,1428,3239.719761
-1333.865478,1428,3252.092424
-1427.006843,1428,3264.371602
-1822.45542,1428,3276.308716
-1678.814076,1428,3288.051158
-1347.957116,1428,3299.724759
-1162.54958,1428,3311.326098
-1330.992997,1428,3323.029943
-1423.057167,1428,3334.631249
-1179.78414,1428,3346.339882
-844.820714,1428,3358.041623
-1227.207349,1428,3369.672092
-1647.480217,1428,3381.374906
-2090.456958,1428,3393.038817
-1622.771461,1428,3404.663603
-1739.190285,1428,3416.372728
-1904.988518,1428,3427.955089
-1307.784169,1428,3439.639249
-841.958107,1428,3451.402962
-1185.291791,1428,3463.077437
-1595.798017,1428,3474.868612
-1197.31135,1428,3486.5752
-1373.757097,1428,3498.268792
-776.382065,1428,3510.070124
-1166.406339,1428,3521.869219
-1577.89126,1428,3533.607519
-1524.268918,1428,3545.348772
-1680.654103,1428,3556.99432
-1303.725772,1428,3568.641322
-933.473517,1428,3580.258551
-1552.742849,1428,3591.939573
-1434.273667,1428,3603.727397
-1639.961318,1428,3615.466541
-1020.924981,1428,3627.146893
-1006.82174,1428,3638.805929
-1150.281137,1428,3650.300381
-1147.895615,1428,3661.673829
-942.833422,1428,3673.177013
-1181.820629,1428,3684.661735
-1509.807645,1428,3696.108429
-1479.06355,1428,3707.554972
-1163.004074,1428,3719.040471
-1422.761463,1428,3730.607865
-1305.173322,1428,3742.048397
-1137.846957,1428,3753.576518
-1552.197846,1428,3765.06461
-1000.114202,1428,3776.546792
-1152.22188,1428,3788.143822
-2194.590096,1428,3799.75275
-1634.916532,1428,3811.240689
-1518.60065,1428,3822.854752
-1289.567756,1428,3834.328242
-1565.952304,1428,3846.144105
-1696.696604,1428,3858.062873
-1117.767481,1428,3869.944311
-1304.164337,1428,3881.8237
-960.707061,1428,3893.535404
-1471.793892,1428,3905.321379
-1582.196808,1428,3917.000309
-1106.445211,1428,3928.876567
-1352.171273,1428,3940.956897
-1617.021243,1428,3952.953828
-1104.466213,1428,3964.949679
-1741.702637,1428,3976.99747
-919.197928,1428,3989.050376
-1811.700394,1428,4001.049538
-1348.564041,1428,4013.170714
-1374.547749,1428,4025.15903
-1150.175511,1428,4037.176744
-1379.991089,1428,4049.090396
-1561.433735,1428,4061.105649
-1399.460399,1428,4073.175178
-1802.103841,1428,4085.134766
-1016.968604,1428,4097.114892
-1254.827728,1428,4109.212429
-1413.547558,1428,4121.383005
-1279.649845,1428,4133.364949
-1658.647554,1428,4145.305537
-1381.068986,1428,4157.314721
-1161.482109,1428,4169.680387
-1459.090927,1428,4182.033506
-1174.000781,1428,4194.29827
-1400.613377,1428,4206.535547
-1525.747496,1428,4219.186367
-987.101509,1428,4231.980389
-830.62539,1428,4244.535687
-1682.686579,1428,4257.163475
-1498.126788,1428,4269.835098
-1340.784927,1428,4282.561498
-1661.625078,1428,4295.351275
-1619.628069,1428,4307.876483
-1225.2979,1428,4320.430588
-1374.566818,1428,4333.033628
-1279.701361,1428,4345.522972
-1071.250791,1428,4357.971401
-1702.319332,1428,4370.525695
-1383.888595,1428,4383.300062
-1903.222546,1428,4395.912846
-1456.583029,1428,4408.578439
-1380.417099,1428,4421.09207
-1466.675453,1428,4433.683491
-1300.652423,1428,4446.521353
-1072.131296,1428,4459.29194
-1384.690972,1428,4471.954283
-882.123937,1428,4484.763716
-1483.717261,1428,4497.523039
-1957.588882,1428,4510.235685
-1870.643404,1428,4522.86453
-1506.786995,1428,4535.495147
-1752.183996,1428,4547.958409
-1948.301468,1428,4560.400676
-839.2539,1428,4572.852314
-1432.569996,1428,4585.265895
-1717.198506,1428,4597.685562
-1382.233138,1428,4610.167418
-1469.733795,1428,4622.565466
-1504.88941,1428,4634.90576
-1513.95759,1428,4647.079829
-970.880207,1428,4659.38096
-1511.069272,1428,4671.772321
-1205.892304,1428,4684.135254
-1918.448946,1428,4696.572515
-1321.237169,1428,4708.938376
-1346.718617,1428,4721.348723
-1756.712392,1428,4733.834798
-949.151473,1428,4746.241438
-1393.919646,1428,4758.744813
-1648.513781,1428,4771.359186
-1396.403651,1428,4783.828316
-1562.493099,1428,4796.158414
-1661.883986,1428,4808.589142
-1121.703578,1428,4820.940475
-1048.111948,1428,4833.39325
-1569.393619,1428,4845.73428
-1655.224296,1428,4858.169364
-1672.982111,1428,4870.594171
-1986.379953,1428,4883.402504
-1415.827507,1428,4896.269994
-1386.550211,1428,4909.281067
-1682.074573,1428,4922.055651
-1389.012808,1428,4934.810968
-1488.047931,1428,4947.873892
-2068.465906,1428,4960.717247
-1069.431899,1428,4973.434861
-1714.009134,1428,4986.339885
-1349.556138,1428,4999.366622
-1033.694625,1428,5012.198226
-1979.167987,1428,5024.943785
-1354.280143,1428,5037.736277
-1307.021169,1428,5050.523231
-1529.539151,1428,5063.133001
-1648.650583,1428,5075.800162
-1844.548816,1428,5088.3875
-951.39579,1428,5101.037501
-1354.301685,1428,5113.765612
-1307.649332,1428,5126.32762
-1213.331236,1428,5138.91386
-1274.505304,1428,5151.568249
-1591.404469,1428,5164.086569
-1401.087675,1428,5176.923169
-882.358574,1428,5189.676648
-1062.424303,1428,5202.365951
-1245.886217,1428,5214.939605
-1442.105425,1428,5227.746412
-1500.521681,1428,5240.404789
-1355.465656,1428,5253.10903
-1797.724002,1428,5265.625738
-1201.64711,1428,5278.10611
-1271.403539,1428,5290.481977
-1172.620782,1428,5302.837285
-1601.213181,1428,5315.403785
-1098.412474,1428,5327.927804
-1454.519532,1428,5340.333611
-1685.194006,1428,5352.666754
-1419.462119,1428,5364.883383
-1443.42625,1428,5377.393689
-1751.020651,1428,5389.770945
-980.334186,1428,5402.157773
-1577.081057,1428,5414.356926
-1525.646006,1428,5426.545508
-1088.779973,1428,5438.681316
-1673.568545,1428,5450.622123
-1505.846681,1428,5462.592442
-1314.946661,1428,5474.474997
-1836.58631,1428,5486.37851
-1400.732537,1428,5498.290069
-1516.469823,1428,5510.163032
-1390.146573,1428,5521.986388
-1215.622831,1428,5533.812625
-1717.775282,1428,5545.766453
-1125.995327,1428,5557.654817
-1048.167284,1428,5569.442433
-2061.072519,1428,5581.287319
-1835.52673,1428,5593.198259
-1206.377459,1428,5605.155256
-1507.172706,1428,5617.116504
-1493.730526,1428,5628.974746
-1454.444052,1428,5640.906629
-1405.811034,1428,5652.848031
-1252.128218,1428,5664.691347
-1534.520002,1428,5676.557666
-1298.919488,1428,5688.420059
-1889.894356,1428,5700.28222
-1170.103203,1428,5712.171371
-1452.953817,1428,5724.009088
-1037.349796,1428,5735.860481
-1402.945299,1428,5747.745947
-1606.749007,1428,5759.636985
-1942.847227,1428,5771.587414
-1705.312519,1428,5783.530425
-1833.114802,1428,5795.469722
-799.978019,1428,5807.464695
-809.726781,1428,5819.411057
-1084.439925,1428,5831.232437
-1605.371235,1428,5843.058099
-1875.390214,1428,5854.993909
-1666.840354,1428,5866.858377
-1019.55249,1428,5878.772096
-1347.404232,1428,5890.651268
-1463.970723,1428,5902.566166
-1405.079733,1428,5914.60056
-1238.85157,1428,5926.616999
-1511.26676,1428,5938.61931
-976.364042,1428,5950.60453
-1650.052184,1428,5962.666192
-1398.05374,1428,5974.759536
-1466.787146,1428,5986.686991
-1431.802052,1428,5998.687434
-950.659718,1428,6010.665986
-1419.619637,1428,6022.612159
-1771.481833,1428,6034.572674
-1693.132972,1428,6046.513709
-981.817404,1428,6058.340179
-1396.83525,1428,6070.267117
-1014.586682,1428,6082.163495
-1339.08607,1428,6094.039158
-1556.671725,1428,6105.854593
-1331.569012,1428,6117.740614
-1259.569018,1428,6129.688708
-848.108408,1428,6141.495595
-1673.067217,1428,6153.294749
-1187.448169,1428,6165.216655
-1513.431478,1428,6177.207502
-1593.892388,1428,6189.01673
-1390.558388,1428,6200.939958
-1590.276196,1428,6213.020645
-1752.969116,1428,6225.052731
-1189.471348,1428,6236.773463
-1568.907583,1428,6248.494086
-1270.756506,1428,6260.335551
-1803.710949,1428,6272.108836
-1337.99833,1428,6283.867734
-936.894656,1428,6295.623058
-1338.665275,1428,6307.330705
-1418.812698,1428,6319.037517
-1569.194264,1428,6330.82682
-1501.639825,1428,6342.612142
-1711.055342,1428,6354.396259
-1242.256059,1428,6366.241957
-1853.518467,1428,6378.083758
-1415.671916,1428,6389.979794
-1169.270617,1428,6401.761815
-1457.971139,1428,6413.46459
-1394.465803,1428,6425.236974
-1117.18449,1428,6437.007915
-1087.274626,1428,6448.747236
-1043.510904,1428,6460.336353
-1146.926377,1428,6471.915661
-2076.294614,1428,6483.658898
-1968.29185,1428,6495.252635
-1345.372149,1428,6506.907407
-1234.240598,1428,6518.473267
-1456.670701,1428,6530.151907
-1725.449174,1428,6541.744849
-1507.180999,1428,6553.410405
-1754.121031,1428,6564.992313
-982.520931,1428,6576.730369
-2231.113201,1428,6588.394807
-1127.952217,1428,6599.990414
-1449.977707,1428,6611.585166
-1529.175904,1428,6623.119604
-1708.399659,1428,6634.80047
-1468.264705,1428,6646.537025
-1541.350347,1428,6658.196816
-1638.851817,1428,6669.865234
-1856.969128,1428,6681.5623
-902.867561,1428,6693.343689
-1211.938772,1428,6704.909634
-1404.451314,1428,6716.68949
-1774.4434,1428,6728.388905
-1406.377827,1428,6740.154247
-1506.167089,1428,6751.824156
-1239.862033,1428,6763.440234
-1552.666782,1428,6775.26861
-1901.949118,1428,6787.104665
-1447.252054,1428,6799.18887
-1528.769896,1428,6811.101176
-1668.058017,1428,6823.052557
-1624.68386,1428,6835.08476
-1162.139538,1428,6847.029756
-1273.80723,1428,6859.009228
-1730.223462,1428,6870.99619
-1262.400123,1428,6882.947654
-1412.050556,1428,6894.8341
-1233.61468,1428,6906.79107
-1438.223852,1428,6918.579659
-1393.310859,1428,6930.49418
-1100.935723,1428,6942.37891
-1713.358886,1428,6954.244699
-2027.333003,1428,6966.199323
-1797.059371,1428,6978.217827
-1937.438287,1428,6990.164172
-1421.186858,1428,7002.237429
-1631.133667,1428,7014.272568
-1311.853429,1428,7026.302605
-1598.077018,1428,7038.421599
-1487.911704,1428,7050.437897
-995.042761,1428,7062.580903
-1103.408762,1428,7074.819935
-842.468233,1428,7086.95133
-1474.599375,1428,7099.070396
-1507.23791,1428,7111.216631
-1152.260046,1428,7123.350795
-1324.09947,1428,7135.801764
-1079.548152,1428,7148.327909
-1098.079912,1428,7160.915593
-1708.112647,1428,7173.379596
-1578.201363,1428,7185.739767
-1283.95467,1428,7198.248483
-1411.986318,1428,7210.723223
-1448.394634,1428,7223.268371
-1486.446935,1428,7235.747939
-1355.796016,1428,7248.174418
-1323.013225,1428,7260.792343
-1707.849583,1428,7273.281422
-1427.935472,1428,7285.718246
-1809.694657,1428,7298.316345
-1941.983796,1428,7310.858005
-1218.768354,1428,7323.416625
-1647.763513,1428,7335.871566
-1430.074001,1428,7348.345845
-1224.307594,1428,7360.986498
-1750.401567,1428,7373.477483
-1287.331638,1428,7385.978009
-1463.734777,1428,7398.467691
-1237.147821,1428,7410.891639
-1324.290961,1428,7423.365235
-1499.965779,1428,7435.855187
-1891.224089,1428,7448.342266
-1436.100526,1428,7460.878498
-1182.277705,1428,7473.272187
-740.573221,1428,7485.825433
-1831.303851,1428,7498.262576
-1818.520801,1428,7510.71532
-1438.400128,1428,7523.046057
-1928.314069,1428,7535.455609
-1101.629871,1428,7547.971699
-1557.197247,1428,7560.436909
-1653.23636,1428,7572.865631
-1351.696937,1428,7585.318435
-1033.101775,1428,7597.785633
-1638.127621,1428,7610.153564
-1497.587979,1428,7622.590107
-1378.707304,1428,7634.892644
-794.421425,1428,7647.352367
-1510.36364,1428,7659.638186
-1470.353572,1428,7671.953593
-1705.531032,1428,7684.376374
-1788.222561,1428,7696.843746
-1695.188198,1428,7709.280147
-1869.087108,1428,7721.699628
-1307.66739,1428,7734.038455
-1010.321687,1428,7746.484653
-1427.893059,1428,7758.94839
-1614.983734,1428,7771.47876
-1386.901181,1428,7783.876422
-1192.28736,1428,7796.271018
-1717.318128,1428,7808.642023
-2296.969654,1428,7821.013879
-1000.569387,1428,7833.414386
-1971.187356,1428,7845.845065
-1081.314779,1428,7858.130983
-1648.335707,1428,7870.572552
-938.152937,1428,7882.97946
-832.129115,1428,7895.477493
-1386.284035,1428,7907.811368
-1049.633843,1428,7920.109861
-1850.217497,1428,7932.383337
-1784.573795,1428,7944.554088
-1151.588331,1428,7956.877702
-1092.006977,1428,7969.21016
-968.721239,1428,7981.602273
-1110.993904,1428,7993.863334
-1232.748537,1428,8006.191594
-1500.092634,1428,8018.444257
-1264.290005,1428,8030.851719
-1613.990084,1428,8043.191214
-1746.530627,1428,8055.472414
-1276.133407,1428,8067.803329
-1597.392496,1428,8080.108645
-1077.295414,1428,8092.430794
-1073.509168,1428,8104.714572
-803.900759,1428,8116.935992
-897.252599,1428,8129.216201
-1368.36447,1428,8141.487928
-1220.725397,1428,8153.871248
-1163.861452,1428,8166.23098
-1818.237191,1428,8178.510143
-1422.978935,1428,8190.81762
-1033.772833,1428,8203.155659
-1284.09327,1428,8215.340288
-1062.654234,1428,8227.574791
-1427.371905,1428,8239.812769
-1161.07969,1428,8252.167164
-1359.652814,1428,8264.486828
-1204.400425,1428,8276.717734
-1781.232919,1428,8288.883364
-817.397273,1428,8301.256172
-1618.29565,1428,8313.588375
-1810.039428,1428,8325.827683
-1530.261202,1428,8337.980119
-1730.128724,1428,8350.237136
-1499.621449,1428,8362.515581
-1699.118514,1428,8374.671676
-1356.463262,1428,8386.854544
-1586.056353,1428,8398.848657
-1461.597797,1428,8411.182713
-1319.933684,1428,8423.341308
-929.014519,1428,8435.470951
-1524.455722,1428,8447.567196
-1883.052605,1428,8459.662755
-1810.408726,1428,8471.761443
-942.783506,1428,8483.906629
-1430.476013,1428,8496.092322
-820.241771,1428,8508.232587
-1401.13391,1428,8520.478273
-1381.420214,1428,8532.688256
-1697.013329,1428,8545.290796
-1544.267577,1428,8557.914606
-1354.232989,1428,8570.498883
-1809.089348,1428,8583.163363
-1390.254827,1428,8595.730932
-1371.439799,1428,8608.344035
-875.799329,1428,8621.00246
-1457.802081,1428,8633.573033
-1785.406988,1428,8646.145243
-1541.825326,1428,8658.591253
-1582.953346,1428,8670.934542
-1392.935957,1428,8683.402895
-1360.750246,1428,8695.86766
-1273.795431,1428,8708.258493
-1219.797066,1428,8720.710285
-1834.31303,1428,8733.287824
-1853.70455,1428,8745.743097
-1542.419922,1428,8758.138555
-2059.514454,1428,8770.507614
-1802.730344,1428,8782.853064
-890.531337,1428,8795.302023
-1903.239866,1428,8807.600563
-1964.678218,1428,8819.917883
-1025.230252,1428,8832.274895
-1792.863357,1428,8844.735244
-1607.607926,1428,8857.221547
-1030.138046,1428,8869.636603
-1458.141571,1428,8882.087851
-1061.345885,1428,8894.580599
-1773.652697,1428,8907.046361
-1739.335908,1428,8919.473372
-1325.54839,1428,8931.894206
-1666.985821,1428,8944.227378
-1195.0065,1428,8956.539725
-1696.144813,1428,8968.930604
-1231.107956,1428,8981.183607
-1627.016304,1428,8993.513842
-788.554614,1428,9005.967009
-912.533898,1428,9018.369669
-1140.709054,1428,9030.799113
-1126.763075,1428,9043.143759
-1117.88593,1428,9055.495889
-1328.967491,1428,9067.808587
-1729.92164,1428,9080.238533
-1151.007964,1428,9092.562034
-1273.426832,1428,9104.864831
-1572.433695,1428,9117.300108
-1527.942004,1428,9129.624833
-1731.252899,1428,9141.970715
-1250.048733,1428,9154.319026
-1031.621144,1428,9166.610068
-1052.702255,1428,9178.900791
-1662.496033,1428,9191.106065
-1337.875419,1428,9203.401634
-961.539984,1428,9215.640226
-880.759808,1428,9228.166704
-1504.81878,1428,9240.38693
-1265.023154,1428,9252.570981
-1539.384029,1428,9264.914433
-961.100872,1428,9277.308708
-1661.611267,1428,9289.602021
-1247.929465,1428,9301.924024
-1503.128316,1428,9314.226712
-1000.629974,1428,9326.539666
-1398.256504,1428,9338.939089
-1367.660271,1428,9351.20988
-1309.697696,1428,9363.403729
-1312.142855,1428,9375.665312
-1190.547487,1428,9388.1156
-1129.819891,1428,9400.439257
-1855.506439,1428,9412.707928
-1354.303691,1428,9425.033892
-953.009555,1428,9437.304011
-1550.127847,1428,9449.704165
-1649.078459,1428,9462.069308
-1306.727009,1428,9474.291523
-1621.937059,1428,9486.584536
-1025.688651,1428,9498.936706
-1213.303463,1428,9511.26707
-1478.155249,1428,9523.612923
-1608.920848,1428,9536.002298
-1239.944974,1428,9548.344491
-1187.965185,1428,9560.622506
-1601.808923,1428,9572.892553
-1309.177817,1428,9585.16399
-2089.025184,1428,9597.471442
-885.575422,1428,9609.821617
-1286.473485,1428,9622.091991
-1163.404581,1428,9634.356215
-1262.164026,1428,9646.631883
-1116.219199,1428,9659.01361
-1586.244144,1428,9671.308565
-1605.006102,1428,9683.737203
-970.411245,1428,9696.012269
-1387.947989,1428,9708.344516
-1382.31126,1428,9720.775687
-1408.60127,1428,9733.138609
-1933.107565,1428,9745.391754
-1792.886169,1428,9757.820526
-1029.155315,1428,9770.187913
-1542.849072,1428,9782.581177
-1115.347334,1428,9795.003453
-1190.801013,1428,9807.38254
-1570.908898,1428,9819.854133
-1410.906569,1428,9832.207611
-997.517821,1428,9844.520884
-1261.46746,1428,9856.891981
-2127.544015,1428,9869.316848
-896.275132,1428,9881.748708
-1067.024861,1428,9894.115392
-1181.260786,1428,9906.514107
-1260.489895,1428,9918.812308
-1646.841471,1428,9931.070024
-828.833102,1428,9943.196904
-1295.57577,1428,9955.236489
-1138.723476,1428,9967.270976
-1403.741481,1428,9979.324127
-857.888405,1428,9991.453691
-1941.725808,1428,10003.459986
-1990.130706,1428,10015.462885
-1676.833256,1428,10027.444878
-1171.411229,1428,10039.422638
-1058.876529,1428,10051.34094
-1156.623282,1428,10063.323511
-1134.66889,1428,10075.248521
-1372.12621,1428,10087.317357
-1335.041409,1428,10099.284292
-1078.691056,1428,10111.146224
-971.870863,1428,10122.946403
-1306.832641,1428,10134.733709
-1883.896639,1428,10146.613523
-1578.49599,1428,10158.363827
-1207.458572,1428,10170.126833
-1896.204923,1428,10181.845464
-1445.654111,1428,10193.643322
-1180.713339,1428,10205.412281
-1896.109804,1428,10217.204281
-1305.355066,1428,10228.87974
-928.655378,1428,10240.648224
-1592.205485,1428,10252.493369
-1474.391729,1428,10264.282486
-1294.252957,1428,10276.095246
-1546.438045,1428,10287.847168
-1250.967436,1428,10299.649832
-1314.78637,1428,10311.424224
-1500.610923,1428,10323.210431
-1704.725679,1428,10334.954765
-1638.483012,1428,10346.825222
-1601.67087,1428,10358.636949
-1162.524918,1428,10370.37653
-2033.614029,1428,10382.229126
-1396.611587,1428,10394.164801
-1164.112744,1428,10406.216806
-1275.428352,1428,10418.093905
-1471.434942,1428,10430.036469
-1429.17529,1428,10441.946359
-1545.341075,1428,10453.800883
-790.714694,1428,10465.758255
-1426.078638,1428,10477.685335
-1506.043117,1428,10489.540285
-1544.731536,1428,10501.556941
-1431.421397,1428,10513.542629
-1298.616751,1428,10525.320679
-1573.90549,1428,10537.143427
-1173.54955,1428,10549.139303
-1540.761295,1428,10560.962754
-1307.98007,1428,10572.924059
-1729.810398,1428,10584.762093
-1209.407613,1428,10596.451661
-1335.419815,1428,10608.056581
-1019.638566,1428,10619.794732
-1725.55442,1428,10631.44839
-1665.84371,1428,10643.079257
-1644.778938,1428,10654.812366
