#{"t_start": 1746424564.570774, "env_id": null}
r,l,t
-1165.923139,1428,1608.671558
-1262.070352,1428,1620.982084
-1119.465398,1428,1633.334999
-793.296015,1428,1645.601508
-1304.406022,1428,1657.699251
-935.036319,1428,1669.993878
-1497.736264,1428,1682.178151
-957.270752,1428,1694.464765
-947.458587,1428,1706.614183
-1078.341515,1428,1718.657419
-447.700974,1428,1730.656133
-1259.66916,1428,1742.74725
-1364.810783,1428,1754.974829
-1468.844698,1428,1767.026912
-718.757241,1428,1779.095691
-1358.356663,1428,1791.169137
-904.928901,1428,1803.358926
-2020.755896,1428,1815.389218
-469.314818,1428,1827.686909
-1481.157312,1428,1839.720675
-1131.693198,1428,1851.81688
-1059.41896,1428,1863.976016
-1171.726355,1428,1876.088262
-509.845758,1428,1888.17162
-816.178415,1428,1900.442703
-1160.396608,1428,1912.752725
-1147.294571,1428,1925.114535
-1602.170496,1428,1937.380282
-1188.955252,1428,1949.730947
-1064.382501,1428,1962.107028
-622.60776,1428,1974.65494
-1753.208563,1428,1987.096012
-1578.83018,1428,1999.50056
-753.346463,1428,2011.820261
-871.448121,1428,2023.987808
-671.472115,1428,2036.193015
-1129.425728,1428,2048.473732
-656.570669,1428,2060.910845
-1129.198412,1428,2073.437664
-1170.424792,1428,2086.006073
-958.773377,1428,2098.181189
-1044.067836,1428,2110.690871
-1110.105476,1428,2123.25394
-1205.249841,1428,2135.534786
-767.164843,1428,2147.637442
-1592.369031,1428,2159.707454
-938.200941,1428,2172.117175
-1309.709125,1428,2184.657058
-1093.484191,1428,2197.285701
-1007.571732,1428,2210.028071
-774.520754,1428,2223.324768
-1410.602147,1428,2236.503968
-1984.739154,1428,2249.760115
-951.162324,1428,2262.705862
-995.063812,1428,2275.336608
-1331.504188,1428,2287.880423
-683.286499,1428,2300.363077
-1816.876747,1428,2312.934202
-634.07219,1428,2325.454004
-1392.729726,1428,2337.838884
-555.53788,1428,2350.39519
-1030.196437,1428,2362.740614
-1818.536134,1428,2375.379046
-1369.773185,1428,2388.059448
-896.965394,1428,2400.519916
-1295.597605,1428,2412.812724
-1199.955758,1428,2425.103288
-1253.174738,1428,2437.253601
-1065.793404,1428,2449.501026
-809.472644,1428,2461.770263
-592.441946,1428,2473.978392
-1297.486816,1428,2486.357116
-1056.757097,1428,2498.642909
-1861.216496,1428,2510.694634
-1072.156494,1428,2523.001369
-654.314346,1428,2535.084161
-864.017144,1428,2547.149077
-2000.668714,1428,2559.306627
-1486.644682,1428,2571.41307
-1240.243931,1428,2583.639802
-939.51336,1428,2595.915191
-841.875805,1428,2608.270602
-1219.265598,1428,2620.569054
-731.567809,1428,2632.955052
-396.972654,1428,2645.343823
-763.697624,1428,2657.811411
-1468.969833,1428,2670.17361
-588.896838,1428,2682.636668
-946.936794,1428,2695.190534
-1151.806209,1428,2707.722462
-311.297354,1428,2720.252342
-760.710259,1428,2732.681618
-2423.998934,1428,2744.958521
-1426.210591,1428,2757.242701
-1488.776537,1428,2769.815745
-1000.618134,1428,2782.224104
-503.0865,1428,2794.638574
-1273.591585,1428,2807.081904
-615.490622,1428,2819.503655
-1269.40417,1428,2831.912524
-935.043248,1428,2844.301632
-1283.697501,1428,2856.596291
-819.374942,1428,2868.815928
-486.132801,1428,2881.114862
-891.001092,1428,2893.261161
-612.625409,1428,2905.420439
-937.600769,1428,2917.581343
-778.026723,1428,2929.838198
-1254.245244,1428,2941.969333
-695.104288,1428,2954.14535
-573.551718,1428,2966.460321
-531.606946,1428,2978.514092
-363.053277,1428,2990.853079
-1097.748872,1428,3002.930357
-1067.083893,1428,3014.993288
-1497.542457,1428,3027.122736
-851.217083,1428,3039.231552
-1122.865246,1428,3051.387665
-860.509753,1428,3063.4728
-728.469913,1428,3075.532602
-1339.864141,1428,3087.572206
-974.807652,1428,3099.699128
-690.021086,1428,3111.746495
-664.972908,1428,3123.783104
-1344.843622,1428,3135.796591
-579.714641,1428,3148.142417
-728.365078,1428,3160.354762
-1054.194014,1428,3172.449107
-689.742007,1428,3184.397573
-1201.825678,1428,3196.418997
-661.527839,1428,3208.747656
-994.736194,1428,3220.945441
-739.828987,1428,3233.134501
-306.319004,1428,3245.258257
-388.115448,1428,3257.490423
-359.089007,1428,3269.527194
-908.520957,1428,3281.460828
-572.267365,1428,3293.370226
-737.688147,1428,3305.444556
-810.168598,1428,3317.600212
-1398.116474,1428,3329.797136
-1181.484929,1428,3342.105366
-1572.756422,1428,3354.246006
-1091.955567,1428,3366.580617
-737.160963,1428,3378.888543
-660.30604,1428,3391.264247
-1029.311348,1428,3403.533004
-1264.189644,1428,3415.768023
-692.943439,1428,3428.122925
-510.065038,1428,3440.332057
-1486.633417,1428,3452.534505
-1207.141925,1428,3464.627595
-2078.350613,1428,3476.720796
-1531.323627,1428,3488.705913
-485.399186,1428,3500.965482
-492.485284,1428,3513.236046
-718.284431,1428,3525.589939
-717.371097,1428,3537.743463
-635.765876,1428,3550.053962
-657.593314,1428,3562.204665
-812.90453,1428,3574.664291
-718.61276,1428,3587.078716
-916.239054,1428,3599.539865
-1135.178012,1428,3611.94751
-765.685994,1428,3624.201978
-885.127882,1428,3636.560958
-877.944967,1428,3648.924637
-671.63089,1428,3661.322388
-641.598284,1428,3673.599375
-773.646089,1428,3686.014164
-711.423387,1428,3698.35445
-797.242899,1428,3710.715594
-1123.218476,1428,3723.149278
-779.230865,1428,3735.853263
-749.783129,1428,3748.225237
-717.98052,1428,3760.568075
-852.880272,1428,3772.699707
-1034.273467,1428,3784.85123
-904.647257,1428,3797.06388
-534.013412,1428,3809.107011
-737.118256,1428,3821.148388
-1061.415128,1428,3833.202918
-998.774355,1428,3845.249531
-749.491689,1428,3857.446265
-443.289042,1428,3869.344277
-583.922765,1428,3881.185563
-419.016246,1428,3893.176461
-243.168288,1428,3905.178721
-996.067365,1428,3917.083787
-759.388023,1428,3929.045937
-664.909554,1428,3940.962085
-640.210768,1428,3952.92262
-976.925351,1428,3964.835121
-727.44178,1428,3976.895559
-980.71311,1428,3988.708906
-579.378633,1428,4000.738179
-552.542409,1428,4012.750067
-1035.299604,1428,4024.658719
-345.323185,1428,4036.576803
-1058.332297,1428,4048.530448
-977.896546,1428,4060.394122
-936.681274,1428,4072.431086
-846.215924,1428,4084.480985
-1428.421281,1428,4096.475824
-929.001191,1428,4108.546844
-256.969821,1428,4120.604667
-629.640528,1428,4132.829261
-829.387054,1428,4145.118064
-952.869833,1428,4157.330786
-1349.945725,1428,4169.563869
-1066.951969,1428,4181.770259
-804.195919,1428,4194.076548
-1158.95488,1428,4206.5917
-857.07085,1428,4219.15535
-1097.659043,1428,4231.466251
-1355.381752,1428,4243.743495
-1060.010481,1428,4256.050834
-792.765209,1428,4268.459884
-1023.31711,1428,4280.785944
-566.5755,1428,4293.104613
-661.194544,1428,4305.428795
-1101.362891,1428,4317.707095
-526.232839,1428,4330.073598
-800.818798,1428,4342.385966
-1022.378131,1428,4354.704138
-1174.7228,1428,4366.988603
-944.077326,1428,4379.334368
-1102.03111,1428,4391.744547
-1168.799767,1428,4404.034714
-724.109765,1428,4416.28375
-618.610759,1428,4428.666733
-1163.132206,1428,4440.936829
-455.271447,1428,4453.566991
-839.359407,1428,4466.227707
-550.657886,1428,4478.977377
-705.544285,1428,4491.738661
-851.903055,1428,4504.28445
-629.214741,1428,4517.106967
-759.268501,1428,4529.62915
-785.493608,1428,4542.318659
-310.188227,1428,4554.901815
-480.602897,1428,4567.574504
-495.486204,1428,4580.134315
-834.567842,1428,4592.740198
-783.594339,1428,4605.300705
-779.599313,1428,4617.70179
-687.31746,1428,4630.216795
-1564.788032,1428,4642.757985
-1537.967162,1428,4655.381187
-797.223346,1428,4668.031914
-771.047065,1428,4680.691239
-1127.533913,1428,4693.277405
-893.666817,1428,4705.849363
-152.780042,1428,4718.394889
-1220.114194,1428,4730.983372
-744.518758,1428,4743.719722
-488.514978,1428,4756.30499
-362.494069,1428,4768.877445
-268.096627,1428,4781.381622
-979.779517,1428,4793.85394
-1231.804542,1428,4806.068813
-395.171305,1428,4818.373056
-550.089379,1428,4830.618443
-536.312788,1428,4842.855223
-1183.481941,1428,4855.062328
-797.021405,1428,4867.286193
-349.532425,1428,4879.557788
-543.392806,1428,4891.806979
-715.576483,1428,4903.986235
-557.694922,1428,4916.224871
-398.537785,1428,4928.476859
-822.822472,1428,4940.667427
-717.908927,1428,4952.813727
-427.561851,1428,4965.015693
-723.61067,1428,4977.232279
-352.566833,1428,4989.476854
-827.212812,1428,5001.668073
-1045.796313,1428,5013.759975
-796.420663,1428,5025.998819
-632.103926,1428,5038.187133
-866.298824,1428,5050.418487
-593.321916,1428,5062.579343
-1373.18968,1428,5074.729478
-615.086999,1428,5086.926666
-368.339967,1428,5099.229662
-591.057324,1428,5111.415528
-905.977019,1428,5123.540093
-751.810751,1428,5135.630497
-489.723928,1428,5147.81055
-1068.611878,1428,5159.907465
-1160.496505,1428,5172.057264
-563.29538,1428,5184.231719
-334.752804,1428,5196.351377
-844.409049,1428,5208.386351
-527.22915,1428,5220.313865
-218.281751,1428,5232.422534
-1070.055051,1428,5244.550652
-235.59399,1428,5256.526154
-400.904102,1428,5268.433023
-794.680494,1428,5280.305337
-586.104151,1428,5292.384326
-823.046018,1428,5304.365181
-1121.64757,1428,5316.444623
-347.422116,1428,5328.688122
-527.869973,1428,5341.051408
-889.523239,1428,5353.441777
-414.805364,1428,5365.90451
-541.8691,1428,5378.366079
-712.46889,1428,5390.753871
-763.111528,1428,5403.154721
-402.064289,1428,5415.383515
-572.338486,1428,5427.939782
-759.390986,1428,5440.252804
-1348.007829,1428,5452.501808
-699.680313,1428,5464.934865
-581.059113,1428,5477.27149
-279.655502,1428,5489.55427
-743.019942,1428,5501.927949
-283.187205,1428,5514.296904
-225.103764,1428,5526.516845
-797.859202,1428,5538.762312
-697.034546,1428,5551.052612
-531.015621,1428,5563.387146
-493.719877,1428,5575.806029
-1268.057501,1428,5588.153159
-485.442024,1428,5600.4647
-887.763745,1428,5612.731429
-556.296244,1428,5625.141955
-508.560477,1428,5637.449095
-861.858889,1428,5649.704522
-1336.57812,1428,5662.130425
-751.657032,1428,5674.521691
-395.068843,1428,5686.873854
-444.234259,1428,5699.245849
-692.798329,1428,5711.626807
-142.324683,1428,5724.034764
-924.48934,1428,5736.441536
-305.720179,1428,5748.940438
-373.819995,1428,5761.328153
-920.052579,1428,5773.685611
-682.630223,1428,5786.040155
-545.402228,1428,5798.420457
-616.849144,1428,5810.72006
-613.31738,1428,5823.151586
-600.022341,1428,5835.727883
-218.88306,1428,5848.262862
-270.992808,1428,5860.741857
-474.92395,1428,5873.239139
-465.761946,1428,5885.597601
-619.416644,1428,5898.001965
-661.164515,1428,5910.390715
-821.449429,1428,5922.851229
-269.218651,1428,5935.1044
-724.581175,1428,5947.490571
-1064.632265,1428,5959.791465
-746.974285,1428,5972.052863
-825.355626,1428,5984.260567
-37.596806,1428,5996.535552
-810.315191,1428,6008.999704
-279.847539,1428,6021.240239
-1168.679628,1428,6033.561274
-697.800279,1428,6045.742469
-531.218951,1428,6058.225764
-831.85962,1428,6070.526399
-264.924234,1428,6082.855834
-164.644733,1428,6095.168785
-571.943226,1428,6107.51945
-976.314876,1428,6119.841735
-1098.641352,1428,6132.106923
-1369.881762,1428,6144.240524
-778.857419,1428,6156.433311
310.493498,1428,6168.84117
-700.329664,1428,6181.153393
-429.106352,1428,6193.160457
-544.468789,1428,6205.422148
-765.704537,1428,6217.591709
-854.022937,1428,6229.774503
-701.94731,1428,6241.961219
-492.191807,1428,6254.149653
-787.917451,1428,6266.349818
-619.094792,1428,6278.570072
-744.315618,1428,6290.723105
-481.484553,1428,6302.956136
-702.908315,1428,6315.048072
-465.722148,1428,6327.178917
-437.023337,1428,6339.237438
-409.337755,1428,6351.360752
-816.833818,1428,6363.443379
-694.983266,1428,6375.354293
-879.040476,1428,6387.372374
-668.713584,1428,6399.373657
-688.073772,1428,6411.274237
-658.246544,1428,6423.406707
-365.831371,1428,6435.488598
-1178.259502,1428,6447.480322
-273.806368,1428,6459.362695
-917.734902,1428,6471.372699
24.285581,1428,6483.376706
-434.133836,1428,6495.428362
-475.460969,1428,6507.498076
-447.225708,1428,6519.552911
-812.987629,1428,6531.652469
-310.568151,1428,6543.526996
-603.40613,1428,6555.516441
-460.379476,1428,6567.594276
-703.248945,1428,6579.692484
-294.242013,1428,6591.829202
-456.750149,1428,6604.065083
-697.566701,1428,6616.199922
-854.438863,1428,6628.296478
-1170.795005,1428,6640.461736
-332.749081,1428,6652.652114
-113.911892,1428,6664.816728
-1028.779119,1428,6676.924104
-490.430729,1428,6689.223902
-1365.049992,1428,6701.463838
-729.477907,1428,6713.880637
-815.952667,1428,6726.1982
-593.592458,1428,6738.593144
-874.013606,1428,6751.029531
-580.043361,1428,6763.296722
-426.434388,1428,6775.716783
-1023.532604,1428,6787.959771
-784.875466,1428,6800.293905
-714.889206,1428,6812.551831
-928.590877,1428,6824.783788
-847.955208,1428,6836.846968
-811.700956,1428,6849.022616
-229.811161,1428,6861.192172
-98.500666,1428,6873.357224
-909.452658,1428,6885.592305
-573.178941,1428,6897.744044
-939.068991,1428,6909.889109
-496.071361,1428,6921.995681
394.184895,1428,6934.189506
-1132.172944,1428,6946.34777
-305.104743,1428,6958.533854
-581.216856,1428,6970.717398
-560.681236,1428,6983.073083
-642.942584,1428,6995.39939
-452.008121,1428,7007.518806
-740.130932,1428,7019.755864
-544.185935,1428,7031.973402
-867.672285,1428,7044.108337
-747.65047,1428,7056.056689
-678.851822,1428,7067.959322
-1023.925944,1428,7079.986804
-906.658362,1428,7091.938151
-1052.572915,1428,7103.853231
-616.896707,1428,7115.707441
-510.371405,1428,7127.703381
186.415157,1428,7139.646695
-652.656778,1428,7151.531675
-661.989641,1428,7163.522923
-474.644339,1428,7175.51234
-380.661177,1428,7187.462846
-140.910002,1428,7199.399553
-543.497362,1428,7211.501356
-764.253206,1428,7223.372849
-555.425313,1428,7235.310547
-605.45746,1428,7247.213452
-1332.105434,1428,7259.06913
-593.926821,1428,7270.97621
-501.202725,1428,7282.942858
-259.360083,1428,7294.936109
-584.230973,1428,7306.794004
-610.459308,1428,7318.776938
-209.193846,1428,7330.569606
-459.348831,1428,7342.465124
-268.128679,1428,7354.406314
-444.437169,1428,7366.283978
-411.716328,1428,7378.154217
-304.512253,1428,7390.083489
-189.887456,1428,7402.058181
-633.374461,1428,7413.914577
-430.201465,1428,7425.789618
-445.835227,1428,7437.604357
-1133.030072,1428,7449.294248
-593.639343,1428,7461.009909
-151.041096,1428,7472.685001
-1077.869465,1428,7484.491746
-652.60407,1428,7496.199459
-1312.209229,1428,7507.797773
-1442.767847,1428,7519.569252
-945.36411,1428,7531.239765
-346.64483,1428,7542.911451
-639.613574,1428,7554.662544
-648.226572,1428,7566.262593
-305.793679,1428,7577.838111
-474.398791,1428,7589.510423
-1105.444454,1428,7601.209071
-176.313582,1428,7612.931871
-266.301581,1428,7624.608761
-923.302119,1428,7636.10767
-658.21395,1428,7647.712756
-689.366363,1428,7659.29125
-412.727387,1428,7670.909713
-172.059797,1428,7682.425295
-528.57151,1428,7694.033995
-313.019094,1428,7705.739387
43.234856,1428,7717.341008
-753.211196,1428,7728.854245
-579.512784,1428,7740.499701
-780.463386,1428,7752.072256
-661.17794,1428,7763.733546
-912.273383,1428,7775.340253
-1060.38392,1428,7786.963485
-1028.457351,1428,7798.852202
-1025.41473,1428,7810.449399
-567.083011,1428,7821.934957
-1051.589882,1428,7833.414896
-578.642503,1428,7844.891557
-719.330918,1428,7856.391593
-229.357641,1428,7867.991568
-1229.120935,1428,7879.52456
-130.514453,1428,7890.994365
-270.369225,1428,7902.460665
-746.154107,1428,7913.978327
-938.867473,1428,7925.497324
-583.502615,1428,7936.967614
-475.201672,1428,7948.48074
-549.888347,1428,7960.048959
-908.225838,1428,7971.553818
-231.254496,1428,7982.957086
-555.777905,1428,7994.478996
-1615.315233,1428,8005.899811
-287.51901,1428,8017.451368
-496.773789,1428,8028.845171
-809.418093,1428,8040.20992
-446.812007,1428,8051.662688
-204.99021,1428,8063.162191
-222.805484,1428,8074.566016
-733.446235,1428,8086.03026
-365.239993,1428,8097.55684
-308.216181,1428,8108.922548
-957.945822,1428,8120.246066
-597.867645,1428,8131.55273
-1450.340079,1428,8142.903416
-653.244754,1428,8154.257953
-439.725166,1428,8165.673065
-732.526636,1428,8176.974547
-443.576926,1428,8188.243893
-1043.866394,1428,8199.679734
-404.595196,1428,8211.083357
-571.096724,1428,8222.421177
-555.943511,1428,8233.799016
-138.670589,1428,8245.091889
-400.525291,1428,8256.325238
-243.899215,1428,8267.664278
-458.401028,1428,8278.900599
-182.251159,1428,8290.196501
-838.893775,1428,8301.512654
-935.726588,1428,8312.763627
-543.75893,1428,8324.144772
-288.099363,1428,8335.331248
-538.400314,1428,8346.649918
-647.760752,1428,8357.941493
-508.307,1428,8369.179788
-428.337441,1428,8380.421084
-339.322837,1428,8391.605427
-893.022159,1428,8402.94146
-368.91158,1428,8414.177925
-910.305311,1428,8425.323734
-771.490567,1428,8436.623546
-508.07178,1428,8448.12108
-594.813095,1428,8459.988364
-270.506769,1428,8471.850883
-846.335669,1428,8483.8085
-833.174699,1428,8495.698255
-339.339315,1428,8507.620793
-521.25182,1428,8519.441889
-996.553842,1428,8531.315036
-413.391452,1428,8543.208403
-554.660874,1428,8555.210083
-392.111409,1428,8567.503743
-341.161997,1428,8579.873171
-693.366948,1428,8592.145491
-429.646108,1428,8604.689566
-721.400855,1428,8616.993646
-483.37382,1428,8629.353213
-835.277241,1428,8641.709825
-674.865407,1428,8654.204263
-662.25191,1428,8666.6829
-589.820302,1428,8679.113272
-1150.865312,1428,8691.542456
-487.382372,1428,8703.993645
-89.930408,1428,8716.404934
-34.03354,1428,8728.888778
-449.007709,1428,8741.410082
-663.391698,1428,8753.801513
-717.628814,1428,8766.259027
-572.901235,1428,8778.666726
-338.581129,1428,8791.124012
-1587.064455,1428,8803.519428
-710.129346,1428,8815.989054
-535.40376,1428,8828.312721
-504.412654,1428,8840.628993
-1203.316114,1428,8853.033427
-679.129269,1428,8865.409232
-947.995824,1428,8877.969892
-758.35236,1428,8890.262325
-576.439571,1428,8902.684442
-645.523454,1428,8914.958014
-488.130235,1428,8927.357875
-701.646176,1428,8939.828607
-1089.854477,1428,8952.291435
-888.959063,1428,8964.624836
-510.980637,1428,8976.940938
-458.999411,1428,8989.397227
-367.539549,1428,9001.838561
-316.53828,1428,9014.194375
-698.789238,1428,9026.535864
-572.061509,1428,9039.044534
-802.253705,1428,9051.454086
-458.239892,1428,9063.809474
-679.128732,1428,9075.923599
-448.525548,1428,9088.048959
-638.294303,1428,9100.259715
-951.006527,1428,9112.283667
-762.671819,1428,9124.3975
-882.151529,1428,9136.512985
-671.760509,1428,9148.686038
-422.303694,1428,9160.740435
-688.805319,1428,9172.850405
-813.738402,1428,9185.014571
-362.35459,1428,9197.264463
-582.149193,1428,9209.436965
-314.104168,1428,9221.693844
-226.992431,1428,9233.766711
-479.897752,1428,9245.867303
-401.734711,1428,9258.03963
-219.643485,1428,9270.226566
-212.879111,1428,9282.311429
-355.923077,1428,9294.410682
-838.131962,1428,9306.510594
-685.396638,1428,9318.601756
-655.696923,1428,9330.632138
-265.097492,1428,9342.669953
-631.553402,1428,9354.7723
-257.245594,1428,9366.92555
-454.972631,1428,9379.110748
-477.015817,1428,9391.1731
-244.216897,1428,9403.267505
-239.767511,1428,9415.358209
-401.914824,1428,9427.495218
-635.711092,1428,9439.55918
-905.297094,1428,9451.664056
-390.034907,1428,9463.703468
-767.930496,1428,9475.78349
-526.289538,1428,9487.937512
-532.30367,1428,9500.026608
-727.779492,1428,9512.088994
-508.51368,1428,9524.200027
-660.808752,1428,9536.257395
-780.073241,1428,9548.411972
-412.272485,1428,9560.492884
78.348646,1428,9572.718757
-364.167247,1428,9584.839309
-1017.929916,1428,9596.913377
-882.876671,1428,9608.907737
-845.435098,1428,9621.146783
-513.577018,1428,9633.336364
-248.639697,1428,9645.523835
-567.300834,1428,9657.581654
-321.633703,1428,9669.735742
-916.868621,1428,9681.825817
-452.29527,1428,9693.909699
-610.002559,1428,9706.073238
-525.657277,1428,9718.017981
-370.409645,1428,9730.257767
-817.360976,1428,9742.290321
-561.032771,1428,9754.375999
-837.186451,1428,9766.538505
-624.000481,1428,9778.734391
-639.235657,1428,9790.831224
-692.836851,1428,9802.931254
-346.737853,1428,9814.980207
-431.018213,1428,9827.14754
-572.016379,1428,9839.178961
-508.922672,1428,9851.39775
-575.970461,1428,9863.612072
-684.358123,1428,9875.74395
-299.29449,1428,9887.902106
-332.302724,1428,9900.149494
-506.123788,1428,9912.330987
-632.984497,1428,9924.532812
-360.099983,1428,9936.707555
-312.714932,1428,9948.915453
-489.415956,1428,9961.181131
-504.66792,1428,9973.378338
-433.320574,1428,9985.60715
-776.272743,1428,9997.871345
-314.468463,1428,10010.105313
-547.334506,1428,10022.235369
-708.498184,1428,10034.286818
-751.503521,1428,10046.382423
-543.887066,1428,10058.445062
-418.667743,1428,10070.418271
-1017.182469,1428,10082.438581
-190.35708,1428,10094.35616
-160.804946,1428,10106.40673
-338.548326,1428,10118.368728
-252.524963,1428,10130.232904
-356.578725,1428,10142.16916
-1878.044852,1428,10154.097766
-501.933861,1428,10166.188666
-567.65933,1428,10178.054874
-273.248636,1428,10190.04494
-316.261312,1428,10202.090455
-538.814059,1428,10214.127703
-930.258575,1428,10226.063793
-467.911313,1428,10237.989022
-274.092776,1428,10249.895406
-628.898937,1428,10261.872872
-848.404828,1428,10273.926855
-793.887353,1428,10285.907793
-667.656188,1428,10297.915865
-1279.349968,1428,10309.651884
-578.868683,1428,10321.493973
-956.309064,1428,10333.172367
-368.338537,1428,10344.738649
-182.918215,1428,10356.42658
-837.051656,1428,10368.10893
-453.04186,1428,10379.936802
-467.094272,1428,10391.564193
-1277.242054,1428,10403.060798
-10.011278,1428,10414.702909
-615.929245,1428,10426.386235
-466.174757,1428,10437.993258
-591.153686,1428,10449.572294
-306.323262,1428,10461.281841
-1033.517615,1428,10472.894806
-393.677036,1428,10484.581352
-324.546756,1428,10496.198009
-318.699848,1428,10507.763186
-210.302884,1428,10519.272238
-540.928969,1428,10530.871307
-636.537537,1428,10542.454258
-507.368557,1428,10553.929572
-512.49764,1428,10565.481209
-503.209605,1428,10577.086801
-920.466693,1428,10588.633308
-879.028816,1428,10600.355291
-444.704787,1428,10612.32012
-396.611905,1428,10624.27525
-417.067641,1428,10636.049962
-298.50328,1428,10647.923136
-325.57994,1428,10659.728777
-487.536429,1428,10671.611617
-780.334253,1428,10683.434232
-521.507861,1428,10695.170167
-627.767902,1428,10706.910423
-164.815394,1428,10718.678878
-309.450572,1428,10730.463264
-483.068753,1428,10742.251395
-663.74049,1428,10754.083873
-280.288115,1428,10765.932498
-458.159094,1428,10777.807399
-1289.606868,1428,10789.607568
-515.388246,1428,10801.277337
-919.485259,1428,10812.968032
-343.191556,1428,10824.840235
-295.060471,1428,10836.617501
-253.909634,1428,10848.333459
-1041.923951,1428,10860.116329
-443.976673,1428,10871.879226
-391.303352,1428,10883.764659
-417.419761,1428,10895.50614
-751.929802,1428,10907.319524
-254.874407,1428,10919.277442
-472.919214,1428,10931.456905
-143.447781,1428,10943.523811
-731.486532,1428,10955.658041
-359.006829,1428,10967.697096
-799.212523,1428,10979.810019
-486.278139,1428,10991.918381
-474.055858,1428,11003.935367
-721.901587,1428,11015.874324
-230.818272,1428,11027.935924
-714.779858,1428,11039.965021
-1289.993355,1428,11051.962234
-327.411593,1428,11063.995564
-261.508616,1428,11075.946579
-572.171817,1428,11088.027801
-623.541995,1428,11100.124898
-445.963366,1428,11111.982501
